ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
5 ,4 ,15 ,4 ,13 ,2 ,2 ,3 ,4 ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,3 ,4 ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,1 ,10 ,10 ,0 ,0 ,2 ,14 ,2 ,12 ,0 ,0 ,0 ,2 ,4 ,8 ,14 ,0 
6 ,0 ,323 ,3 ,7 ,1 ,1 ,2 ,304 ,0 ,14 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,304 ,0 ,14 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,317 ,317 ,0 ,2 ,2 ,322 ,7 ,24 ,0 ,2 ,0 ,1 ,3 ,6 ,8 ,0 
10 ,10 ,59 ,5 ,14 ,11 ,2 ,29 ,6 ,2 ,10 ,2 ,0 ,1 ,2 ,0 ,0 ,0 ,11 ,29 ,6 ,2 ,10 ,2 ,0 ,1 ,2 ,0 ,0 ,0 ,18 ,28 ,28 ,0 ,1 ,1 ,38 ,2 ,20 ,0 ,4 ,0 ,1 ,5 ,7 ,16 ,0 
9 ,2 ,36 ,4 ,11 ,8 ,1 ,13 ,12 ,0 ,10 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,13 ,12 ,0 ,10 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,22 ,22 ,0 ,1 ,0 ,33 ,5 ,21 ,0 ,1 ,0 ,1 ,4 ,7 ,6 ,0 
15 ,7 ,45 ,10 ,10 ,1 ,2 ,13 ,10 ,0 ,11 ,3 ,3 ,0 ,1 ,2 ,2 ,0 ,8 ,13 ,10 ,0 ,11 ,3 ,3 ,0 ,1 ,2 ,2 ,0 ,12 ,30 ,30 ,0 ,2 ,0 ,39 ,0 ,18 ,0 ,3 ,1 ,0 ,7 ,7 ,8 ,0 
29 ,9 ,70 ,5 ,15 ,0 ,2 ,22 ,8 ,0 ,33 ,2 ,0 ,2 ,0 ,3 ,0 ,0 ,7 ,22 ,8 ,0 ,33 ,2 ,0 ,2 ,0 ,3 ,0 ,0 ,22 ,45 ,45 ,0 ,3 ,0 ,65 ,1 ,24 ,0 ,0 ,0 ,1 ,5 ,8 ,8 ,0 
0 ,21 ,31 ,3 ,12 ,0 ,2 ,4 ,3 ,0 ,20 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,4 ,3 ,0 ,20 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,27 ,27 ,0 ,1 ,0 ,31 ,0 ,11 ,0 ,0 ,0 ,0 ,3 ,6 ,24 ,0 
4 ,3 ,10 ,6 ,6 ,0 ,2 ,3 ,2 ,0 ,2 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,4 ,3 ,2 ,0 ,2 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,3 ,7 ,7 ,0 ,0 ,0 ,10 ,1 ,7 ,0 ,1 ,0 ,1 ,6 ,6 ,4 ,0 
5 ,5 ,18 ,5 ,7 ,3 ,1 ,7 ,2 ,0 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,7 ,2 ,0 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,9 ,9 ,0 ,2 ,0 ,11 ,2 ,8 ,0 ,5 ,0 ,1 ,5 ,7 ,3 ,0 
1 ,1 ,11 ,5 ,7 ,0 ,1 ,4 ,4 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,4 ,4 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,6 ,6 ,0 ,1 ,0 ,11 ,0 ,5 ,0 ,4 ,0 ,0 ,3 ,6 ,6 ,0 
7 ,8 ,25 ,6 ,7 ,3 ,1 ,6 ,5 ,0 ,13 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,6 ,5 ,0 ,13 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,12 ,12 ,0 ,8 ,0 ,19 ,0 ,11 ,0 ,3 ,0 ,0 ,6 ,7 ,10 ,0 
3 ,1 ,19 ,6 ,11 ,4 ,1 ,6 ,6 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,6 ,6 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,8 ,8 ,0 ,5 ,0 ,15 ,0 ,8 ,0 ,3 ,1 ,0 ,6 ,7 ,2 ,0 
1 ,1 ,3 ,5 ,5 ,0 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,3 ,0 ,2 ,0 ,1 ,0 ,0 ,5 ,5 ,5 ,0 
1 ,4 ,40 ,6 ,8 ,1 ,2 ,7 ,14 ,0 ,15 ,0 ,2 ,1 ,0 ,1 ,0 ,0 ,7 ,7 ,14 ,0 ,15 ,0 ,2 ,1 ,0 ,1 ,0 ,0 ,5 ,32 ,32 ,0 ,2 ,0 ,40 ,0 ,12 ,0 ,2 ,0 ,0 ,5 ,5 ,22 ,0 
2 ,2 ,19 ,5 ,9 ,0 ,1 ,7 ,8 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,7 ,8 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,3 ,11 ,11 ,0 ,5 ,0 ,14 ,0 ,10 ,0 ,3 ,0 ,0 ,5 ,6 ,1 ,0 
2 ,1 ,14 ,5 ,6 ,0 ,1 ,4 ,9 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,4 ,9 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,9 ,9 ,0 ,1 ,0 ,11 ,0 ,7 ,0 ,2 ,0 ,0 ,5 ,5 ,4 ,0 
1 ,7 ,17 ,10 ,10 ,0 ,1 ,7 ,2 ,0 ,7 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,7 ,7 ,2 ,0 ,7 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,7 ,3 ,3 ,0 ,7 ,0 ,17 ,0 ,7 ,0 ,1 ,0 ,0 ,7 ,7 ,2 ,0 
0 ,2 ,9 ,3 ,13 ,1 ,0 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,2 ,2 ,0 ,0 ,0 ,9 ,1 ,6 ,0 ,1 ,0 ,1 ,3 ,6 ,5 ,0 
0 ,1 ,24 ,6 ,12 ,4 ,2 ,9 ,5 ,0 ,1 ,8 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,9 ,5 ,0 ,1 ,8 ,0 ,1 ,0 ,0 ,0 ,0 ,4 ,15 ,15 ,0 ,1 ,0 ,19 ,3 ,9 ,0 ,3 ,0 ,2 ,6 ,8 ,8 ,0 
9 ,4 ,24 ,5 ,16 ,4 ,2 ,6 ,10 ,1 ,2 ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,10 ,6 ,10 ,1 ,2 ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,15 ,15 ,0 ,3 ,0 ,18 ,4 ,17 ,0 ,4 ,0 ,2 ,5 ,8 ,4 ,0 
11 ,10 ,32 ,7 ,15 ,2 ,3 ,6 ,4 ,0 ,2 ,10 ,0 ,1 ,2 ,0 ,0 ,2 ,9 ,6 ,4 ,0 ,2 ,10 ,0 ,1 ,2 ,0 ,0 ,2 ,4 ,19 ,19 ,0 ,2 ,5 ,24 ,2 ,15 ,0 ,3 ,0 ,1 ,5 ,8 ,8 ,0 
6 ,5 ,16 ,11 ,11 ,0 ,4 ,2 ,1 ,0 ,1 ,4 ,0 ,7 ,1 ,0 ,0 ,0 ,6 ,2 ,1 ,0 ,1 ,4 ,0 ,7 ,1 ,0 ,0 ,0 ,0 ,15 ,13 ,2 ,1 ,0 ,12 ,4 ,11 ,0 ,0 ,0 ,2 ,8 ,8 ,21 ,0 
17 ,1 ,27 ,4 ,10 ,0 ,2 ,2 ,4 ,0 ,15 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,5 ,2 ,4 ,0 ,15 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,2 ,24 ,24 ,0 ,1 ,0 ,27 ,1 ,11 ,0 ,1 ,1 ,1 ,4 ,7 ,6 ,0 
1 ,8 ,53 ,5 ,9 ,9 ,1 ,32 ,3 ,0 ,14 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,32 ,3 ,0 ,14 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,21 ,18 ,18 ,0 ,5 ,0 ,44 ,0 ,19 ,0 ,1 ,0 ,0 ,5 ,6 ,7 ,0 
4 ,2 ,10 ,6 ,8 ,0 ,2 ,0 ,4 ,0 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,0 ,4 ,0 ,5 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,8 ,8 ,0 ,2 ,0 ,9 ,0 ,7 ,0 ,3 ,0 ,0 ,6 ,7 ,8 ,0 
5 ,13 ,29 ,3 ,7 ,5 ,2 ,7 ,8 ,0 ,11 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,7 ,7 ,8 ,0 ,11 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,2 ,14 ,14 ,0 ,8 ,0 ,23 ,0 ,14 ,0 ,6 ,0 ,0 ,3 ,7 ,0 ,0 
24 ,12 ,56 ,6 ,11 ,8 ,1 ,14 ,25 ,0 ,14 ,0 ,1 ,0 ,1 ,1 ,0 ,0 ,7 ,14 ,25 ,0 ,14 ,0 ,1 ,0 ,1 ,1 ,0 ,0 ,6 ,41 ,41 ,0 ,1 ,0 ,38 ,1 ,20 ,0 ,5 ,0 ,1 ,6 ,6 ,8 ,0 
4 ,9 ,25 ,4 ,6 ,2 ,2 ,3 ,9 ,0 ,8 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,7 ,3 ,9 ,0 ,8 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,18 ,18 ,0 ,4 ,0 ,24 ,1 ,14 ,0 ,1 ,0 ,1 ,4 ,6 ,9 ,0 
19 ,8 ,57 ,6 ,10 ,1 ,2 ,4 ,17 ,0 ,23 ,10 ,0 ,0 ,0 ,0 ,3 ,0 ,8 ,4 ,17 ,0 ,23 ,10 ,0 ,0 ,0 ,0 ,3 ,0 ,3 ,48 ,48 ,0 ,5 ,0 ,43 ,1 ,26 ,0 ,2 ,0 ,1 ,6 ,7 ,4 ,0 
5 ,15 ,38 ,6 ,11 ,2 ,2 ,7 ,5 ,0 ,12 ,8 ,2 ,0 ,0 ,1 ,3 ,0 ,8 ,7 ,5 ,0 ,12 ,8 ,2 ,0 ,0 ,1 ,3 ,0 ,4 ,31 ,31 ,0 ,1 ,0 ,34 ,1 ,19 ,0 ,1 ,0 ,1 ,4 ,7 ,18 ,0 
1 ,9 ,22 ,4 ,7 ,0 ,1 ,6 ,5 ,0 ,10 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,6 ,5 ,0 ,10 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,18 ,16 ,2 ,0 ,0 ,22 ,0 ,7 ,0 ,3 ,0 ,0 ,4 ,7 ,14 ,0 
2 ,2 ,35 ,4 ,5 ,11 ,0 ,24 ,7 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24 ,7 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,9 ,9 ,0 ,3 ,0 ,30 ,1 ,11 ,0 ,2 ,0 ,1 ,4 ,5 ,4 ,0 
5 ,4 ,26 ,4 ,6 ,0 ,2 ,4 ,13 ,0 ,5 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,4 ,13 ,0 ,5 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,2 ,21 ,20 ,1 ,3 ,0 ,19 ,2 ,13 ,0 ,2 ,1 ,1 ,4 ,6 ,3 ,0 
13 ,7 ,54 ,4 ,9 ,2 ,2 ,9 ,24 ,0 ,13 ,0 ,0 ,7 ,1 ,0 ,0 ,0 ,6 ,9 ,24 ,0 ,13 ,0 ,0 ,7 ,1 ,0 ,0 ,0 ,5 ,39 ,38 ,1 ,8 ,0 ,43 ,0 ,23 ,0 ,7 ,1 ,0 ,4 ,7 ,9 ,0 
6 ,9 ,39 ,5 ,11 ,4 ,2 ,10 ,10 ,0 ,13 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,5 ,10 ,10 ,0 ,13 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,6 ,29 ,29 ,0 ,0 ,0 ,33 ,1 ,21 ,0 ,3 ,0 ,1 ,5 ,7 ,5 ,0 
29 ,16 ,73 ,7 ,10 ,4 ,2 ,12 ,22 ,0 ,16 ,9 ,8 ,3 ,2 ,0 ,1 ,0 ,8 ,12 ,22 ,0 ,16 ,9 ,8 ,3 ,2 ,0 ,1 ,0 ,8 ,57 ,57 ,0 ,4 ,0 ,57 ,3 ,35 ,0 ,6 ,0 ,2 ,6 ,10 ,5 ,0 
5 ,17 ,43 ,3 ,10 ,8 ,2 ,9 ,7 ,0 ,17 ,8 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,9 ,7 ,0 ,17 ,8 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,32 ,1 ,2 ,0 ,40 ,0 ,20 ,0 ,1 ,0 ,0 ,3 ,7 ,6 ,0 
6 ,4 ,20 ,7 ,8 ,1 ,1 ,4 ,12 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,4 ,12 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,15 ,15 ,0 ,1 ,0 ,14 ,1 ,10 ,0 ,1 ,0 ,1 ,5 ,6 ,2 ,0 
1 ,3 ,25 ,6 ,6 ,3 ,2 ,5 ,4 ,0 ,12 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,5 ,4 ,0 ,12 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,18 ,18 ,0 ,2 ,0 ,22 ,0 ,10 ,0 ,0 ,0 ,0 ,5 ,5 ,7 ,0 
5 ,9 ,58 ,6 ,7 ,3 ,2 ,10 ,19 ,0 ,19 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,10 ,19 ,0 ,19 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,43 ,43 ,0 ,9 ,0 ,55 ,4 ,24 ,0 ,1 ,0 ,1 ,4 ,7 ,8 ,0 
1 ,18 ,60 ,3 ,11 ,3 ,2 ,15 ,25 ,0 ,5 ,9 ,0 ,6 ,0 ,0 ,0 ,0 ,5 ,15 ,25 ,0 ,5 ,9 ,0 ,6 ,0 ,0 ,0 ,0 ,7 ,45 ,43 ,2 ,5 ,0 ,50 ,2 ,24 ,0 ,3 ,1 ,1 ,3 ,7 ,6 ,0 
2 ,1 ,11 ,7 ,7 ,1 ,1 ,6 ,2 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,6 ,2 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,4 ,5 ,4 ,1 ,1 ,0 ,11 ,2 ,8 ,0 ,2 ,1 ,2 ,5 ,6 ,3 ,0 
8 ,3 ,17 ,4 ,9 ,2 ,2 ,4 ,4 ,0 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,4 ,4 ,0 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,12 ,12 ,0 ,1 ,0 ,14 ,1 ,10 ,0 ,1 ,0 ,1 ,4 ,7 ,6 ,0 
13 ,6 ,40 ,5 ,7 ,0 ,1 ,15 ,2 ,0 ,19 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,15 ,2 ,0 ,19 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,25 ,25 ,0 ,0 ,0 ,34 ,0 ,8 ,0 ,5 ,0 ,0 ,5 ,7 ,20 ,0 
1 ,14 ,85 ,4 ,13 ,14 ,1 ,19 ,44 ,0 ,17 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,19 ,44 ,0 ,17 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,64 ,64 ,0 ,2 ,0 ,84 ,11 ,29 ,0 ,5 ,0 ,1 ,4 ,7 ,1 ,0 
2 ,0 ,17 ,5 ,10 ,0 ,1 ,2 ,11 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,11 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,15 ,2 ,0 ,0 ,15 ,0 ,9 ,0 ,0 ,0 ,0 ,5 ,8 ,1 ,0 
11 ,2 ,31 ,6 ,10 ,0 ,1 ,10 ,7 ,0 ,13 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,10 ,7 ,0 ,13 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,20 ,20 ,0 ,1 ,0 ,30 ,0 ,13 ,0 ,3 ,0 ,0 ,4 ,8 ,4 ,0 
14 ,9 ,35 ,5 ,11 ,4 ,2 ,4 ,12 ,0 ,7 ,6 ,0 ,2 ,4 ,0 ,0 ,0 ,6 ,4 ,12 ,0 ,7 ,6 ,0 ,2 ,4 ,0 ,0 ,0 ,0 ,26 ,26 ,0 ,5 ,0 ,21 ,1 ,16 ,0 ,2 ,0 ,1 ,5 ,7 ,8 ,0 
4 ,8 ,28 ,10 ,11 ,2 ,1 ,10 ,8 ,0 ,6 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,10 ,8 ,0 ,6 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,4 ,15 ,15 ,0 ,5 ,2 ,25 ,2 ,17 ,0 ,2 ,0 ,2 ,5 ,6 ,17 ,0 
4 ,8 ,22 ,6 ,9 ,1 ,1 ,10 ,4 ,0 ,3 ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,6 ,10 ,4 ,0 ,3 ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,7 ,12 ,10 ,2 ,2 ,0 ,20 ,0 ,14 ,0 ,1 ,0 ,0 ,6 ,7 ,6 ,0 
1 ,3 ,25 ,6 ,11 ,0 ,1 ,9 ,3 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,9 ,3 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,13 ,13 ,0 ,4 ,0 ,24 ,0 ,11 ,0 ,1 ,0 ,0 ,5 ,7 ,3 ,0 
17 ,1 ,54 ,9 ,9 ,8 ,1 ,20 ,15 ,0 ,13 ,0 ,0 ,1 ,5 ,0 ,0 ,0 ,6 ,20 ,15 ,0 ,13 ,0 ,0 ,1 ,5 ,0 ,0 ,0 ,12 ,34 ,34 ,0 ,0 ,0 ,42 ,1 ,11 ,0 ,5 ,0 ,1 ,9 ,9 ,4 ,0 
9 ,15 ,38 ,4 ,6 ,0 ,2 ,11 ,1 ,0 ,21 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,6 ,11 ,1 ,0 ,21 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,11 ,27 ,27 ,0 ,0 ,0 ,30 ,1 ,6 ,0 ,6 ,0 ,1 ,4 ,6 ,19 ,0 
10 ,6 ,24 ,3 ,9 ,0 ,2 ,4 ,5 ,0 ,12 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,5 ,4 ,5 ,0 ,12 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,3 ,14 ,14 ,0 ,7 ,0 ,16 ,0 ,12 ,0 ,1 ,0 ,0 ,3 ,7 ,8 ,0 
12 ,7 ,37 ,6 ,10 ,4 ,2 ,5 ,10 ,0 ,14 ,2 ,0 ,0 ,4 ,2 ,0 ,0 ,7 ,5 ,10 ,0 ,14 ,2 ,0 ,0 ,4 ,2 ,0 ,0 ,1 ,29 ,29 ,0 ,3 ,0 ,29 ,0 ,14 ,0 ,5 ,0 ,0 ,5 ,7 ,3 ,0 
8 ,4 ,17 ,5 ,7 ,2 ,2 ,2 ,2 ,0 ,12 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,2 ,0 ,12 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,14 ,0 ,1 ,0 ,16 ,0 ,5 ,0 ,4 ,0 ,0 ,5 ,7 ,13 ,0 
8 ,9 ,53 ,5 ,8 ,4 ,1 ,18 ,15 ,0 ,16 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,18 ,15 ,0 ,16 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,35 ,35 ,0 ,0 ,0 ,51 ,0 ,17 ,0 ,4 ,0 ,0 ,5 ,6 ,5 ,0 
0 ,7 ,25 ,5 ,8 ,10 ,1 ,15 ,3 ,0 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,15 ,3 ,0 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,4 ,9 ,9 ,0 ,2 ,0 ,16 ,0 ,6 ,0 ,1 ,0 ,0 ,5 ,6 ,12 ,0 
14 ,3 ,36 ,7 ,7 ,3 ,1 ,7 ,10 ,0 ,17 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,7 ,10 ,0 ,17 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,3 ,28 ,28 ,0 ,2 ,0 ,24 ,1 ,11 ,0 ,4 ,0 ,1 ,7 ,7 ,4 ,0 
4 ,7 ,27 ,4 ,7 ,0 ,1 ,9 ,8 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,9 ,8 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,18 ,18 ,0 ,2 ,0 ,27 ,0 ,7 ,0 ,1 ,0 ,0 ,4 ,7 ,12 ,0 
2 ,4 ,19 ,4 ,5 ,0 ,1 ,4 ,9 ,0 ,3 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,4 ,9 ,0 ,3 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,11 ,11 ,0 ,6 ,0 ,16 ,0 ,8 ,0 ,6 ,0 ,0 ,4 ,5 ,1 ,0 
8 ,6 ,27 ,6 ,9 ,4 ,2 ,9 ,3 ,0 ,6 ,5 ,1 ,2 ,1 ,0 ,0 ,0 ,6 ,9 ,3 ,0 ,6 ,5 ,1 ,2 ,1 ,0 ,0 ,0 ,4 ,17 ,16 ,1 ,2 ,0 ,21 ,0 ,13 ,0 ,8 ,0 ,0 ,6 ,6 ,16 ,0 
3 ,6 ,18 ,4 ,9 ,3 ,1 ,9 ,0 ,0 ,7 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,9 ,0 ,0 ,7 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,3 ,7 ,5 ,2 ,5 ,0 ,15 ,0 ,12 ,0 ,4 ,0 ,0 ,4 ,6 ,4 ,0 
11 ,4 ,334 ,5 ,9 ,1 ,1 ,6 ,309 ,0 ,14 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,5 ,6 ,309 ,0 ,14 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,5 ,327 ,327 ,0 ,1 ,0 ,329 ,2 ,27 ,0 ,8 ,0 ,1 ,5 ,7 ,6 ,0 
7 ,14 ,56 ,7 ,9 ,0 ,2 ,9 ,22 ,0 ,14 ,5 ,2 ,0 ,0 ,4 ,0 ,0 ,7 ,9 ,22 ,0 ,14 ,5 ,2 ,0 ,0 ,4 ,0 ,0 ,7 ,42 ,40 ,2 ,7 ,0 ,51 ,1 ,22 ,2 ,7 ,2 ,1 ,5 ,8 ,13 ,0 
3 ,8 ,25 ,5 ,12 ,0 ,2 ,1 ,13 ,0 ,4 ,3 ,0 ,0 ,2 ,2 ,0 ,0 ,7 ,1 ,13 ,0 ,4 ,3 ,0 ,0 ,2 ,2 ,0 ,0 ,1 ,19 ,19 ,0 ,5 ,0 ,25 ,2 ,13 ,0 ,0 ,0 ,2 ,5 ,12 ,2 ,0 
18 ,4 ,34 ,4 ,8 ,0 ,2 ,2 ,11 ,0 ,0 ,18 ,1 ,1 ,1 ,0 ,0 ,0 ,6 ,2 ,11 ,0 ,0 ,18 ,1 ,1 ,1 ,0 ,0 ,0 ,2 ,31 ,31 ,0 ,1 ,0 ,30 ,3 ,10 ,0 ,5 ,1 ,2 ,4 ,8 ,4 ,0 
6 ,16 ,41 ,5 ,7 ,2 ,2 ,8 ,8 ,0 ,6 ,17 ,0 ,1 ,1 ,0 ,0 ,0 ,6 ,8 ,8 ,0 ,6 ,17 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,33 ,33 ,0 ,1 ,0 ,39 ,0 ,10 ,0 ,3 ,1 ,0 ,5 ,7 ,6 ,0 
2 ,3 ,17 ,4 ,6 ,1 ,1 ,2 ,8 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,8 ,0 ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,14 ,14 ,0 ,1 ,0 ,14 ,0 ,12 ,0 ,0 ,0 ,0 ,4 ,6 ,4 ,0 
1 ,8 ,27 ,5 ,7 ,1 ,1 ,5 ,10 ,0 ,11 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,5 ,10 ,0 ,11 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,17 ,17 ,0 ,6 ,0 ,25 ,3 ,16 ,0 ,2 ,0 ,1 ,5 ,6 ,5 ,0 
18 ,8 ,45 ,4 ,10 ,1 ,1 ,7 ,24 ,0 ,8 ,2 ,2 ,1 ,1 ,0 ,0 ,0 ,6 ,7 ,24 ,0 ,8 ,2 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,36 ,36 ,0 ,3 ,0 ,40 ,1 ,19 ,0 ,4 ,0 ,1 ,4 ,6 ,3 ,0 
9 ,2 ,25 ,4 ,6 ,2 ,1 ,5 ,8 ,0 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,6 ,5 ,8 ,0 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,19 ,19 ,0 ,2 ,0 ,20 ,1 ,16 ,0 ,2 ,0 ,1 ,4 ,6 ,18 ,0 
