ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
10,17,58,4,13,4,3,7,23,0,13,1,3,1,3,2,0,3,16,7,23,0,13,1,3,1,3,2,0,3,3,42,42,0,9,0,51,0,28,0,3,4,0,4,8,5,0
7,4,37,8,8,0,2,1,23,0,3,0,4,5,0,0,0,0,5,1,23,0,3,0,4,5,0,0,0,0,1,30,30,0,5,1,37,1,10,0,1,0,1,4,6,12,0
14,19,51,3,9,3,3,13,5,0,9,1,0,20,1,0,1,0,8,13,5,0,9,1,0,20,1,0,1,0,6,34,30,4,7,1,35,0,20,0,6,1,0,3,7,11,0
23,3,43,5,7,3,2,8,9,0,8,1,16,1,0,0,0,0,5,8,9,0,8,1,16,1,0,0,0,0,4,32,31,1,4,0,42,0,15,0,3,2,0,4,7,42,0
8,30,81,3,8,9,2,21,15,0,9,10,15,11,0,0,0,0,5,21,15,0,9,10,15,11,0,0,0,0,10,59,57,2,3,0,78,1,28,0,5,5,1,3,7,8,0
19,7,50,6,8,2,2,5,17,0,12,7,1,8,0,0,0,0,5,5,17,0,12,7,1,8,0,0,0,0,2,46,45,1,0,0,44,0,17,0,5,4,0,6,7,25,0
50,19,144,5,10,0,2,26,12,0,68,10,15,11,0,2,0,0,7,26,12,0,68,10,15,11,0,2,0,0,26,111,111,0,7,0,139,4,35,0,4,1,1,5,8,7,0
101,32,155,4,19,0,3,5,51,1,13,19,30,5,29,0,0,0,17,5,51,1,13,19,30,5,29,0,0,0,2,146,145,1,6,1,106,0,33,0,8,28,0,4,8,14,0
7,57,89,6,7,0,3,11,13,1,15,21,27,0,0,0,0,0,17,11,13,1,15,21,27,0,0,0,0,0,9,77,75,2,3,0,78,0,32,0,5,28,0,6,7,4,0
6,28,98,6,10,2,2,10,10,0,52,11,9,0,3,2,0,0,7,10,10,0,52,11,9,0,3,2,0,0,7,85,84,1,3,1,89,1,32,0,3,0,1,6,7,8,0
6,5,34,6,18,2,2,6,18,0,4,3,1,0,0,1,0,0,15,6,18,0,4,3,1,0,0,1,0,0,4,28,28,0,0,0,33,0,18,0,3,0,0,5,6,10,0
20,10,76,5,10,4,2,30,22,0,6,3,11,2,0,1,0,0,15,30,22,0,6,3,11,2,0,1,0,0,25,42,42,0,5,0,62,1,28,0,2,9,1,5,7,12,0
19,10,52,5,8,2,1,8,24,0,12,3,5,0,0,0,0,0,4,8,24,0,12,3,5,0,0,0,0,0,6,43,43,0,1,0,48,0,22,0,2,3,0,5,7,24,0
19,10,52,3,8,12,2,18,10,0,10,1,6,3,1,0,0,0,6,18,10,0,10,1,6,3,1,0,0,0,5,28,28,0,4,3,41,0,20,0,2,0,0,3,7,16,0
14,10,51,3,8,11,2,24,2,0,3,11,0,9,2,0,0,0,6,24,2,0,3,11,0,9,2,0,0,0,13,26,26,0,1,0,41,0,16,0,3,0,0,3,7,22,0
9,9,35,7,8,4,1,15,8,0,6,4,2,0,0,0,0,0,4,15,8,0,6,4,2,0,0,0,0,0,8,23,20,3,0,0,25,3,20,0,1,0,1,4,6,8,0
6,8,21,4,6,2,2,4,3,0,6,6,0,0,1,1,0,0,7,4,3,0,6,6,0,0,1,1,0,0,1,16,15,1,2,0,16,2,16,0,3,0,2,4,6,14,0
10,4,25,4,10,4,2,9,5,0,2,0,0,8,1,0,0,0,6,9,5,0,2,0,0,8,1,0,0,0,4,16,16,0,1,0,21,0,10,0,1,0,0,4,6,4,0
99,10,127,3,10,6,3,14,4,0,0,97,0,8,0,4,0,0,7,14,4,0,0,97,0,8,0,4,0,0,8,113,113,0,0,0,124,0,17,0,4,2,0,3,6,4,0
6,96,209,3,6,99,1,105,2,0,6,95,0,0,0,0,0,0,3,105,2,0,6,95,0,0,0,0,0,0,5,103,103,0,1,1,113,0,18,0,4,2,0,3,6,7,0
25,5,76,4,12,4,3,13,32,4,7,1,0,0,19,0,0,0,10,13,32,4,7,1,0,0,19,0,0,0,6,39,39,0,27,0,64,1,21,0,5,0,1,4,7,7,0
6,17,54,5,10,2,2,8,19,0,11,4,2,9,1,0,0,0,6,8,19,0,11,4,2,9,1,0,0,0,4,33,31,2,15,0,44,0,19,0,5,0,0,5,7,3,0
19,14,52,4,7,1,2,11,16,0,7,1,13,3,1,0,0,0,6,11,16,0,7,1,13,3,1,0,0,0,2,35,27,8,14,0,44,1,23,0,3,2,1,4,7,4,0
45,11,115,4,9,2,2,9,56,0,15,21,3,11,0,0,0,0,5,9,56,0,15,21,3,11,0,0,0,0,3,108,104,4,2,0,109,1,27,0,2,0,1,4,7,13,0
8,21,39,3,6,3,2,5,5,0,5,20,1,0,0,0,0,0,4,5,5,0,5,20,1,0,0,0,0,0,1,31,31,0,1,3,35,3,15,0,2,0,1,3,5,13,0
25,17,102,4,8,2,1,21,57,0,13,1,2,8,0,0,0,0,5,21,57,0,13,1,2,8,0,0,0,0,11,80,74,6,9,0,91,0,37,0,3,0,0,4,7,2,0
10,12,51,4,6,3,1,7,28,0,9,2,3,0,1,0,0,0,6,7,28,0,9,2,3,0,1,0,0,0,4,38,38,0,5,1,49,0,24,0,1,0,0,4,6,24,0
23,29,92,4,10,6,1,12,46,0,27,1,5,0,1,0,0,0,6,12,46,0,27,1,5,0,1,0,0,0,6,69,69,0,11,0,70,1,22,0,13,0,1,4,7,20,0
11,33,52,6,11,0,3,4,4,0,16,2,11,13,0,0,0,2,9,4,4,0,16,2,11,13,0,0,0,2,4,16,16,0,32,0,48,1,16,0,5,0,1,6,7,9,0
14,6,34,6,21,1,3,7,3,0,12,1,1,9,0,0,0,0,18,7,3,0,12,1,1,9,0,0,0,0,5,24,23,1,4,0,32,2,19,0,4,0,1,5,9,2,0
6,5,22,5,18,4,2,6,2,0,9,2,2,1,0,0,0,0,5,6,2,0,9,2,2,1,0,0,0,0,2,15,15,0,1,0,20,0,14,0,3,1,0,4,8,9,0
6,3,23,6,19,4,1,9,8,0,5,0,1,0,0,0,0,0,4,9,8,0,5,0,1,0,0,0,0,0,3,16,14,2,0,0,21,2,17,0,3,0,1,6,7,1,0
21,6,44,18,20,0,3,2,0,0,26,6,10,0,0,0,0,0,4,2,0,0,26,6,10,0,0,0,0,0,2,41,41,0,1,0,32,0,17,0,4,0,0,6,8,1,0
22,23,60,5,10,5,3,7,1,0,24,11,15,1,0,0,0,0,15,7,1,0,24,11,15,1,0,0,0,0,1,48,48,0,6,0,44,0,27,0,4,1,0,5,7,10,0
8,2,27,4,7,1,2,6,1,0,18,2,0,0,0,0,0,0,3,6,1,0,18,2,0,0,0,0,0,0,4,21,20,1,1,0,23,0,13,0,2,0,0,4,6,2,0
19,17,63,11,11,2,2,8,32,0,3,7,10,2,0,0,1,0,8,8,32,0,3,7,10,2,0,0,1,0,4,55,53,2,2,0,56,1,24,0,6,2,1,10,10,6,0
3,18,45,5,7,13,1,14,25,0,3,2,1,0,0,0,0,0,4,14,25,0,3,2,1,0,0,0,0,0,1,14,14,0,17,0,35,1,13,0,6,0,1,5,6,20,0
20,14,66,7,8,18,2,21,7,0,24,5,3,5,0,0,1,0,8,21,7,0,24,5,3,5,0,0,1,0,2,43,42,1,3,0,56,0,21,0,5,6,0,6,8,19,0
16,1,37,11,20,8,3,11,5,0,7,2,0,1,10,0,0,0,17,11,5,0,7,2,0,1,10,0,0,0,1,16,15,1,12,0,34,0,18,0,1,1,0,6,8,7,0
21,11,72,4,8,4,2,19,26,0,10,8,1,6,2,0,0,0,6,19,26,0,10,8,1,6,2,0,0,0,12,47,45,2,9,0,60,1,34,0,5,0,1,4,7,6,0
34,8,59,3,8,5,2,6,12,0,16,22,3,0,0,0,0,0,4,6,12,0,16,22,3,0,0,0,0,0,1,53,53,0,0,0,59,0,14,0,1,0,0,3,7,16,0
22,41,70,4,8,0,2,3,5,0,30,22,10,0,0,0,0,0,4,3,5,0,30,22,10,0,0,0,0,0,3,66,66,0,1,0,69,0,19,0,3,1,0,4,7,3,0
9,25,56,4,9,4,2,13,10,0,25,1,7,0,0,0,0,0,4,13,10,0,25,1,7,0,0,0,0,0,9,41,41,0,2,0,54,2,21,0,5,0,1,4,9,6,0
12,3,26,5,7,2,2,4,7,0,9,1,2,0,0,0,0,0,4,4,7,0,9,1,2,0,0,0,0,0,2,18,18,0,1,3,24,2,14,0,3,0,1,5,7,3,0
20,35,104,5,9,4,2,22,19,0,31,6,11,9,6,0,0,0,6,22,19,0,31,6,11,9,6,0,0,0,18,75,75,0,7,0,90,0,37,0,8,0,0,4,7,36,0
6,10,58,5,7,2,2,10,26,0,15,0,0,4,0,0,0,2,9,10,26,0,15,0,0,4,0,0,0,2,7,41,40,1,7,1,48,1,20,0,4,4,1,5,5,3,0
11,8,51,4,8,1,2,3,19,0,24,1,0,3,0,0,0,0,5,3,19,0,24,1,0,3,0,0,0,0,2,44,44,0,3,1,43,2,22,0,2,0,1,4,6,19,0
7,6,36,4,8,13,1,16,10,0,10,0,0,0,0,0,0,0,2,16,10,0,10,0,0,0,0,0,0,0,3,17,17,0,3,0,29,0,19,0,2,0,0,4,7,5,0
66,5,110,9,10,3,2,11,22,0,14,46,10,4,1,2,0,0,7,11,22,0,14,46,10,4,1,2,0,0,5,99,96,3,3,0,106,3,28,0,6,3,1,4,8,166,0
8,65,277,8,9,7,1,177,29,0,7,46,12,1,3,2,0,0,7,177,29,0,7,46,12,1,3,2,0,0,165,100,98,2,5,0,271,2,42,0,10,3,1,7,7,20,0
19,5,54,3,10,6,1,18,12,0,15,6,1,1,0,1,0,0,7,18,12,0,15,6,1,1,0,1,0,0,10,24,22,2,14,0,45,0,22,0,2,2,0,3,8,18,0
39,4,73,6,10,12,2,24,15,0,9,4,14,3,4,0,0,0,6,24,15,0,9,4,14,3,4,0,0,0,10,50,48,2,1,0,44,0,21,0,4,1,0,6,9,10,0
14,30,67,4,10,5,3,14,10,0,16,5,3,2,0,17,0,0,7,14,10,0,16,5,3,2,0,17,0,0,9,49,49,0,4,0,47,0,27,0,8,0,0,4,9,25,0
16,6,41,4,9,5,2,10,10,0,11,6,0,4,0,0,0,0,5,10,10,0,11,6,0,4,0,0,0,0,5,30,30,0,1,0,36,0,15,0,5,0,0,4,6,9,0
16,10,34,6,10,1,2,2,6,0,17,5,2,1,1,0,0,0,6,2,6,0,17,5,2,1,1,0,0,0,1,30,30,0,2,0,33,1,9,0,6,1,1,6,8,6,0
0,5,20,4,6,1,1,7,7,0,5,0,0,0,0,0,0,0,2,7,7,0,5,0,0,0,0,0,0,0,5,12,11,1,1,1,17,0,9,0,3,0,0,4,6,4,0
37,8,62,10,10,2,2,13,3,0,20,14,8,1,1,2,0,0,7,13,3,0,20,14,8,1,1,2,0,0,9,49,47,2,2,0,52,1,21,0,4,2,1,5,6,92,0
2,24,293,5,10,127,0,231,34,0,4,13,8,1,0,2,0,0,7,231,34,0,4,13,8,1,0,2,0,0,102,63,61,2,1,0,174,6,42,0,9,2,1,5,6,7,0
7,10,87,6,13,6,1,19,48,0,11,3,3,2,0,0,0,0,11,19,48,0,11,3,3,2,0,0,0,0,10,54,51,3,17,0,74,1,40,0,5,2,1,6,8,9,0
7,1,19,3,10,2,2,4,3,0,9,1,0,2,0,0,0,0,5,4,3,0,9,1,0,2,0,0,0,0,2,14,14,0,1,0,16,0,15,0,1,0,0,3,9,11,0
27,19,101,4,11,6,2,17,39,0,14,1,22,0,0,8,0,0,7,17,39,0,14,1,22,0,0,8,0,0,6,82,78,4,7,0,78,1,32,0,1,1,1,4,11,12,0
7,38,199,5,8,13,1,14,134,0,32,5,0,10,2,1,0,0,15,14,134,0,32,5,0,10,2,1,0,0,1,183,183,0,2,0,171,2,68,0,9,0,1,4,6,19,0
1,12,1242,5,9,0,1,29,1117,0,94,2,0,0,0,0,0,0,3,29,1117,0,94,2,0,0,0,0,0,0,16,1219,1208,11,7,0,1241,2,320,0,24,0,1,5,7,9,0
31,2,211,5,9,0,1,5,156,0,39,11,0,0,0,0,0,0,3,5,156,0,39,11,0,0,0,0,0,0,4,205,204,1,2,0,209,2,98,0,9,0,1,5,6,9,0
1,20,538,4,9,2,1,18,471,0,46,1,2,0,0,0,0,0,4,18,471,0,46,1,2,0,0,0,0,0,8,521,515,6,7,0,527,7,229,0,11,0,2,4,7,3,0
31,21,824,6,13,6,1,13,683,0,90,7,1,9,0,2,5,0,8,13,683,0,90,7,1,9,0,2,5,0,4,796,794,2,4,14,802,0,247,0,21,1,0,5,9,12,0
3,4,52,4,12,1,1,18,11,1,9,0,0,0,2,0,0,1,10,18,11,1,9,0,0,0,2,0,0,1,10,28,24,4,3,10,51,0,19,0,5,4,0,4,7,20,0
3,2,26,7,7,7,1,12,7,0,2,2,1,0,0,0,0,1,9,12,7,0,2,2,1,0,0,0,0,1,5,11,11,0,2,1,21,0,12,0,4,1,0,5,7,2,0
8,10,36,6,14,3,2,6,8,0,9,7,1,0,0,0,0,0,11,6,8,0,9,7,1,0,0,0,0,0,2,23,23,0,6,2,33,0,17,0,5,1,0,5,9,7,0
2,18,60,4,13,1,2,17,26,0,4,7,0,0,3,0,0,3,9,17,26,0,4,7,0,0,3,0,0,3,14,39,37,2,6,0,54,3,25,0,6,1,1,4,10,16,0
7,16,56,5,12,14,2,21,14,0,6,4,0,8,3,0,0,0,6,21,14,0,6,4,0,8,3,0,0,0,7,33,33,0,2,0,45,1,19,0,5,1,1,5,12,8,0
9,8,26,7,11,0,3,4,5,0,8,0,2,0,2,0,0,3,9,4,5,0,8,0,2,0,2,0,0,3,4,17,17,0,3,2,25,0,11,0,4,1,0,7,7,10,0
10,12,36,4,10,1,2,8,10,0,11,0,3,0,0,2,0,0,7,8,10,0,11,0,3,0,0,2,0,0,6,18,18,0,9,2,30,0,17,0,7,0,0,4,6,5,0
13,3,24,5,10,4,2,8,3,0,4,0,0,8,1,0,0,0,6,8,3,0,4,0,0,8,1,0,0,0,2,17,15,2,1,0,23,0,12,0,1,0,0,5,7,5,0
5,11,30,8,8,3,2,6,11,0,2,1,0,9,0,0,1,0,8,6,11,0,2,1,0,9,0,0,1,0,0,25,23,2,2,0,29,1,15,0,1,0,1,6,6,6,0
2,13,45,4,10,1,1,7,26,0,8,1,2,0,1,0,0,0,6,7,26,0,8,1,2,0,1,0,0,0,3,30,27,3,11,0,42,1,19,0,4,1,1,4,6,7,0
12,2,21,6,8,0,2,5,1,0,10,0,0,3,0,0,0,0,5,5,1,0,10,0,0,3,0,0,0,0,5,14,14,0,0,2,20,1,9,0,5,0,1,6,7,5,0
6,18,32,4,8,0,2,3,8,0,19,0,2,0,0,0,0,0,4,3,8,0,19,0,2,0,0,0,0,0,3,26,26,0,3,0,30,0,12,0,3,0,0,4,8,9,0
13,11,40,5,8,7,2,14,3,0,14,6,1,1,1,0,0,0,6,14,3,0,14,6,1,1,1,0,0,0,6,24,24,0,3,0,31,1,21,0,3,2,1,5,8,5,0
11,9,26,5,10,2,2,6,5,0,9,1,1,2,2,0,0,0,6,6,5,0,9,1,1,2,2,0,0,0,3,20,19,1,1,0,22,0,9,0,6,0,0,5,6,12,0
26,25,63,4,14,1,3,4,8,0,8,30,2,9,0,0,0,0,11,4,8,0,8,30,2,9,0,0,0,0,3,58,58,0,1,0,39,0,18,0,7,0,0,4,7,7,0
17,7,31,5,8,0,3,5,4,0,7,0,0,15,0,0,0,0,5,5,4,0,7,0,0,15,0,0,0,0,2,26,23,3,3,0,28,1,10,0,4,1,1,5,7,5,0
2,11,32,4,6,0,2,7,10,0,9,2,2,1,0,0,0,0,5,7,10,0,9,2,2,1,0,0,0,0,4,21,21,0,6,1,30,0,14,0,5,0,0,4,5,6,0
5,6,38,6,6,7,1,10,14,0,10,1,1,0,0,0,0,0,4,10,14,0,10,1,1,0,0,0,0,0,0,25,22,3,4,2,37,1,14,0,4,0,1,6,6,6,0
6,2,69,5,10,6,1,27,17,0,21,0,3,0,1,0,0,0,6,27,17,0,21,0,3,0,1,0,0,0,20,42,41,1,1,0,65,0,19,0,3,1,0,5,6,4,0
1,18,29,5,6,2,2,5,7,0,1,1,14,0,0,0,0,0,4,5,7,0,1,1,14,0,0,0,0,0,2,23,22,1,1,1,26,0,9,0,6,1,0,5,6,7,0
5,2,78,6,7,5,2,12,8,0,57,0,1,0,0,0,0,0,4,12,8,0,57,0,1,0,0,0,0,0,6,67,66,1,0,0,72,1,27,0,1,0,1,6,6,5,0
33,19,258,4,12,2,2,25,113,18,74,4,2,0,12,0,0,10,10,25,113,18,74,4,2,0,12,0,0,10,14,242,233,9,0,0,218,12,72,0,10,0,1,4,8,210,0
25,21,404,8,9,20,1,204,151,0,19,2,0,1,12,4,0,0,7,204,151,0,19,2,0,1,12,4,0,0,170,170,169,1,33,11,373,34,106,0,18,2,2,5,7,17,0
14,21,194,5,11,0,1,13,158,0,7,4,5,3,0,4,0,0,7,13,158,0,7,4,5,3,0,4,0,0,3,189,179,10,2,0,191,6,59,0,5,1,1,4,7,6,0
51,44,230,5,10,0,2,1,148,0,48,5,1,0,0,26,1,0,8,1,148,0,48,5,1,0,0,26,1,0,1,229,229,0,0,0,195,24,75,0,4,0,1,5,6,17,0
21,24,333,6,12,6,1,31,256,9,24,7,1,0,0,0,0,5,10,31,256,9,24,7,1,0,0,0,0,5,15,311,301,10,1,0,317,2,80,0,8,0,1,6,6,29,0
23,9,162,6,14,34,1,48,67,0,38,0,1,0,0,0,0,0,11,48,67,0,38,0,1,0,0,0,0,0,8,108,103,5,12,0,147,4,48,0,4,0,1,5,6,32,0
21,20,143,14,14,6,1,43,44,0,49,4,0,0,1,0,0,1,12,43,44,0,49,4,0,0,1,0,0,1,35,93,91,2,9,0,127,3,53,0,5,1,1,4,7,32,0
36,24,327,3,11,23,1,31,256,0,13,14,0,0,0,13,0,0,7,31,256,0,13,14,0,0,0,13,0,0,2,297,291,6,5,0,314,0,40,0,8,0,0,3,7,29,0
6,183,238,4,7,1,1,3,204,0,15,14,0,0,2,0,0,0,6,3,204,0,15,14,0,0,2,0,0,0,2,231,231,0,4,0,235,2,27,0,6,0,1,4,7,6,0
212,10,324,6,10,4,1,17,259,0,37,8,0,0,0,2,0,0,7,17,259,0,37,8,0,0,0,2,0,0,10,301,298,3,8,1,307,6,57,0,10,1,1,5,8,10,0
62,38,156,7,12,12,2,28,67,0,24,26,6,0,0,3,0,2,9,28,67,0,24,26,6,0,0,3,0,2,12,131,127,4,1,0,92,2,51,0,10,0,1,7,7,31,0
8,4,37,5,7,0,2,5,1,0,19,4,5,3,0,0,0,0,5,5,1,0,19,4,5,3,0,0,0,0,5,30,30,0,2,0,36,0,14,0,1,0,0,5,6,12,0
13,6,72,5,11,4,1,22,19,0,28,1,1,0,0,1,0,0,7,22,19,0,28,1,1,0,0,1,0,0,17,49,49,0,2,0,70,1,26,0,1,0,1,4,7,10,0
40,68,267,4,15,20,3,120,43,4,20,13,16,2,19,4,0,1,12,120,43,4,20,13,16,2,19,4,0,1,92,144,136,8,10,1,212,3,48,0,5,4,1,4,7,99,0
9,16,77,4,10,8,1,32,33,0,2,0,3,5,2,0,0,0,6,32,33,0,2,0,3,5,2,0,0,0,24,38,38,0,7,0,68,0,21,0,4,1,0,4,7,36,0
12,4,24,4,9,2,2,8,8,0,4,0,2,1,0,0,0,1,9,8,8,0,4,0,2,1,0,0,0,1,5,16,16,0,1,0,20,2,14,0,1,1,1,4,8,2,0
19,11,56,5,8,4,2,11,10,0,20,1,6,3,3,0,2,0,8,11,10,0,20,1,6,3,3,0,2,0,6,43,42,1,3,0,48,5,18,0,6,0,2,5,5,18,0
40,23,90,5,11,1,2,15,36,0,18,3,9,3,4,1,0,0,7,15,36,0,18,3,9,3,4,1,0,0,13,73,72,1,2,1,84,2,24,0,5,1,1,5,8,16,0
6,11,77,5,6,28,1,34,31,0,8,0,0,2,0,0,1,1,9,34,31,0,8,0,0,2,0,0,1,1,6,42,42,0,1,0,72,0,22,0,5,2,0,4,6,12,0
20,12,85,5,9,1,2,16,20,0,33,11,2,1,1,1,0,0,7,16,20,0,33,11,2,1,1,1,0,0,15,66,66,0,3,0,64,2,26,0,2,3,1,5,8,35,0
18,8,40,8,9,7,2,13,2,0,17,4,1,3,0,0,0,0,5,13,2,0,17,4,1,3,0,0,0,0,4,29,27,2,0,0,29,2,24,0,0,0,1,6,6,14,0
21,6,69,5,9,0,1,27,13,0,6,23,0,0,0,0,0,0,3,27,13,0,6,23,0,0,0,0,0,0,27,21,21,0,21,0,64,2,20,0,3,2,1,4,6,10,0
11,46,97,4,9,25,1,32,33,0,18,1,3,7,3,0,0,0,6,32,33,0,18,1,3,7,3,0,0,0,4,60,58,2,8,0,86,0,26,0,7,1,0,4,6,2,0
46,21,102,6,14,16,3,30,16,0,8,14,12,9,0,2,0,0,11,30,16,0,8,14,12,9,0,2,0,0,13,69,68,1,3,1,86,2,35,0,10,1,2,6,8,83,0
9,10,21,4,9,0,3,1,6,0,3,0,2,8,0,0,0,0,5,1,6,0,3,0,2,8,0,0,0,0,1,18,18,0,1,1,21,0,6,0,3,0,0,4,7,9,0
21,13,74,8,8,9,1,23,20,0,16,7,5,0,0,0,0,0,4,23,20,0,16,7,5,0,0,0,0,0,8,49,44,5,5,3,55,3,33,0,5,5,1,6,7,4,0
23,17,66,6,14,2,3,14,18,0,11,2,10,3,1,2,0,0,11,14,18,0,11,2,10,3,1,2,0,0,10,49,47,2,5,0,61,1,31,0,4,1,1,6,8,11,0
10,7,25,4,10,0,3,6,4,0,7,2,3,0,0,0,0,0,11,6,4,0,7,2,3,0,0,0,0,0,5,20,19,1,0,0,21,0,11,0,4,1,0,4,8,21,0
32,12,75,6,14,3,2,18,16,0,30,3,0,0,0,0,0,1,11,18,16,0,30,3,0,0,0,0,0,1,13,47,47,0,12,0,67,0,26,0,6,3,0,5,8,20,0
23,49,214,4,14,16,1,49,106,0,45,1,3,0,9,0,0,1,9,49,106,0,45,1,3,0,9,0,0,1,32,152,152,0,14,0,160,4,53,0,10,4,1,4,7,40,0
6,9,42,5,6,1,1,12,17,0,10,3,0,0,0,0,0,0,3,12,17,0,10,3,0,0,0,0,0,0,11,28,28,0,2,0,42,0,9,0,6,1,0,5,6,76,0
15,15,129,5,12,2,1,81,19,4,13,4,0,8,0,0,0,0,10,81,19,4,13,4,0,8,0,0,0,0,74,46,45,1,7,0,118,1,34,0,6,0,1,5,7,10,0
31,11,252,5,9,3,2,11,20,0,201,16,3,0,0,1,0,0,7,11,20,0,201,16,3,0,0,1,0,0,7,236,235,1,6,0,241,1,32,0,5,2,1,5,8,12,0
6,18,220,6,9,0,2,5,2,0,195,17,1,0,0,0,0,0,4,5,2,0,195,17,1,0,0,0,0,0,4,214,213,1,2,0,220,0,20,0,4,0,0,6,6,4,0
6,15,57,4,9,14,1,32,10,0,10,2,2,0,0,0,0,0,4,32,10,0,10,2,2,0,0,0,0,0,16,19,19,0,7,1,46,0,21,0,4,1,0,4,7,10,0
3,13,33,4,11,0,2,13,9,0,3,4,0,1,0,1,2,0,8,13,9,0,3,4,0,1,0,1,2,0,12,17,17,0,4,0,33,1,17,0,2,0,1,4,7,8,0
24,8,47,6,13,5,3,9,5,0,20,7,2,0,0,0,0,0,11,9,5,0,20,7,2,0,0,0,0,0,3,34,33,1,5,0,42,1,22,0,3,1,1,6,10,8,0
12,20,46,5,13,4,2,11,3,0,28,1,0,0,1,0,2,0,8,11,3,0,28,1,0,0,1,0,2,0,5,36,35,1,1,0,40,1,25,0,1,0,1,5,10,8,0
9,31,56,6,12,0,5,10,3,9,12,1,4,0,1,0,2,5,12,10,3,9,12,1,4,0,1,0,2,5,8,44,42,2,4,0,52,0,20,0,2,1,0,4,7,5,0
38,20,58,4,12,0,3,0,37,0,5,6,0,0,0,0,10,0,8,0,37,0,5,6,0,0,0,0,10,0,0,47,47,0,11,0,57,11,19,0,2,0,1,4,5,34,0
6,3,14,5,8,1,2,2,1,0,7,1,0,0,1,0,0,0,6,2,1,0,7,1,0,0,1,0,0,0,0,7,7,0,4,2,12,1,7,0,4,0,1,5,7,4,0
14,5,30,4,6,6,2,9,3,0,16,1,0,0,0,1,0,0,7,9,3,0,16,1,0,0,0,1,0,0,3,16,16,0,5,0,23,0,15,0,3,4,0,4,6,3,0
207,11,230,6,9,3,2,4,145,0,43,35,2,0,1,0,0,0,6,4,145,0,43,35,2,0,1,0,0,0,1,223,223,0,3,0,226,8,56,0,6,0,2,6,7,3,0
175,10,255,4,11,2,3,7,15,0,84,29,113,2,0,0,1,0,11,7,15,0,84,29,113,2,0,0,1,0,5,241,241,0,7,0,193,0,77,0,11,0,0,4,7,5,0
41,25,206,4,11,54,2,114,15,0,18,15,8,35,0,0,1,0,8,114,15,0,18,15,8,35,0,0,1,0,35,117,92,25,0,0,152,0,42,0,6,0,0,4,9,31,0
29,6,161,5,10,37,1,99,16,0,18,16,9,1,0,0,0,0,5,99,16,0,18,16,9,1,0,0,0,0,36,83,58,25,3,2,124,0,24,0,7,0,0,5,6,41,0
16,3,29,7,13,3,2,7,5,0,6,8,2,1,0,0,0,0,5,7,5,0,6,8,2,1,0,0,0,0,4,21,21,0,1,0,28,0,14,0,2,0,0,5,7,10,0
3,207,235,5,11,1,3,8,17,0,25,35,115,35,0,0,0,0,5,8,17,0,25,35,115,35,0,0,0,0,6,200,200,0,28,0,234,0,52,0,5,0,0,5,7,11,0
3,15,46,4,10,5,1,24,15,0,2,2,0,1,0,2,0,0,7,24,15,0,2,2,0,1,0,2,0,0,19,21,21,0,1,0,43,0,17,0,5,0,0,4,6,50,0
1,0,14,5,6,2,0,9,4,0,1,0,0,0,0,0,0,0,2,9,4,0,1,0,0,0,0,0,0,0,6,6,5,1,0,0,12,0,7,0,1,0,0,5,6,2,0
8,10,45,4,10,6,2,12,9,0,18,1,1,4,0,0,0,0,5,12,9,0,18,1,1,4,0,0,0,0,3,31,28,3,5,0,27,1,22,0,5,0,1,4,7,4,0
13,11,37,4,10,0,3,2,19,0,2,1,0,0,0,13,0,0,7,2,19,0,2,1,0,0,0,13,0,0,2,32,32,0,3,0,35,0,14,0,1,0,0,4,5,27,0
21,9,85,3,9,2,2,19,0,0,19,5,0,7,0,0,0,0,5,19,0,0,19,5,0,7,0,0,0,0,15,32,31,1,1,35,75,0,17,0,4,0,0,3,9,5,0
27,6,123,5,10,3,3,8,6,0,21,1,0,0,0,3,6,0,8,8,6,0,21,1,0,0,0,3,6,0,5,37,37,0,0,78,118,0,19,0,4,0,0,5,7,8,0
8,25,67,4,10,2,2,9,17,0,26,10,1,2,2,0,0,0,6,9,17,0,26,10,1,2,2,0,0,0,7,58,58,0,0,0,63,1,25,0,3,0,1,4,6,7,0
10,7,29,5,13,0,2,8,3,0,11,4,0,0,0,0,0,3,9,8,3,0,11,4,0,0,0,0,0,3,7,18,18,0,4,0,26,0,13,0,4,0,0,5,9,11,0
4,8,36,6,11,3,3,5,1,0,6,2,2,0,0,0,3,0,8,5,1,0,6,2,2,0,0,0,3,0,1,10,10,0,5,17,36,0,15,0,3,0,0,6,7,5,0
