ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
73 ,90 ,348 ,6 ,18 ,28 ,2 ,34 ,151 ,0 ,57 ,51 ,9 ,7 ,8 ,0 ,0 ,30 ,9 ,34 ,151 ,0 ,57 ,51 ,9 ,7 ,8 ,0 ,0 ,30 ,0 ,267 ,261 ,6 ,52 ,1 ,108 ,8 ,292 ,0 ,12 ,3 ,1 ,6 ,13 ,44 ,0 
43 ,43 ,219 ,6 ,18 ,15 ,2 ,17 ,118 ,0 ,47 ,9 ,17 ,3 ,3 ,0 ,1 ,0 ,8 ,17 ,118 ,0 ,47 ,9 ,17 ,3 ,3 ,0 ,1 ,0 ,1 ,194 ,193 ,1 ,5 ,4 ,59 ,3 ,247 ,0 ,12 ,6 ,1 ,6 ,13 ,9 ,0 
130 ,129 ,561 ,7 ,12 ,159 ,1 ,162 ,270 ,0 ,67 ,29 ,5 ,5 ,16 ,1 ,1 ,2 ,13 ,162 ,270 ,0 ,67 ,29 ,5 ,5 ,16 ,1 ,1 ,2 ,0 ,373 ,370 ,3 ,27 ,2 ,151 ,5 ,358 ,0 ,17 ,4 ,1 ,4 ,7 ,17 ,0 
84 ,67 ,319 ,7 ,23 ,31 ,2 ,39 ,163 ,0 ,56 ,38 ,8 ,7 ,3 ,2 ,1 ,0 ,21 ,39 ,163 ,0 ,56 ,38 ,8 ,7 ,3 ,2 ,1 ,0 ,1 ,274 ,267 ,7 ,13 ,0 ,130 ,9 ,294 ,0 ,21 ,10 ,2 ,7 ,8 ,29 ,0 
66 ,104 ,335 ,5 ,10 ,44 ,2 ,48 ,142 ,0 ,64 ,36 ,28 ,9 ,2 ,2 ,0 ,0 ,7 ,48 ,142 ,0 ,64 ,36 ,28 ,9 ,2 ,2 ,0 ,0 ,0 ,259 ,255 ,4 ,28 ,4 ,98 ,2 ,276 ,0 ,16 ,12 ,1 ,5 ,8 ,18 ,0 
50 ,51 ,248 ,3 ,11 ,37 ,2 ,38 ,125 ,0 ,46 ,9 ,7 ,20 ,1 ,1 ,0 ,0 ,7 ,38 ,125 ,0 ,46 ,9 ,7 ,20 ,1 ,1 ,0 ,0 ,1 ,194 ,194 ,0 ,15 ,1 ,82 ,10 ,274 ,0 ,14 ,9 ,2 ,3 ,9 ,6 ,0 
210 ,72 ,489 ,5 ,14 ,31 ,2 ,40 ,204 ,0 ,122 ,69 ,21 ,9 ,24 ,0 ,0 ,0 ,6 ,40 ,204 ,0 ,122 ,69 ,21 ,9 ,24 ,0 ,0 ,0 ,0 ,452 ,443 ,9 ,6 ,0 ,247 ,22 ,352 ,0 ,10 ,5 ,2 ,3 ,9 ,19 ,0 
235 ,93 ,523 ,3 ,20 ,14 ,2 ,19 ,210 ,0 ,195 ,91 ,2 ,2 ,0 ,2 ,0 ,0 ,7 ,19 ,210 ,0 ,195 ,91 ,2 ,2 ,0 ,2 ,0 ,0 ,1 ,490 ,486 ,4 ,16 ,2 ,285 ,9 ,345 ,0 ,11 ,3 ,1 ,3 ,8 ,34 ,0 
109 ,78 ,387 ,3 ,14 ,17 ,2 ,24 ,175 ,3 ,107 ,30 ,35 ,9 ,0 ,4 ,0 ,0 ,10 ,24 ,175 ,3 ,107 ,30 ,35 ,9 ,0 ,4 ,0 ,0 ,4 ,354 ,351 ,3 ,12 ,0 ,167 ,0 ,310 ,0 ,16 ,4 ,0 ,3 ,7 ,23 ,0 
67 ,44 ,284 ,5 ,18 ,25 ,2 ,30 ,156 ,0 ,35 ,20 ,14 ,10 ,2 ,2 ,0 ,4 ,14 ,30 ,156 ,0 ,35 ,20 ,14 ,10 ,2 ,2 ,0 ,4 ,2 ,247 ,244 ,3 ,9 ,1 ,101 ,8 ,291 ,0 ,13 ,8 ,1 ,5 ,11 ,12 ,0 
129 ,94 ,411 ,5 ,15 ,17 ,2 ,24 ,177 ,1 ,141 ,36 ,16 ,3 ,1 ,8 ,1 ,1 ,11 ,24 ,177 ,1 ,141 ,36 ,16 ,3 ,1 ,8 ,1 ,1 ,2 ,374 ,369 ,5 ,17 ,1 ,137 ,4 ,312 ,0 ,18 ,15 ,1 ,5 ,10 ,22 ,0 
72 ,106 ,354 ,17 ,20 ,23 ,2 ,33 ,168 ,0 ,77 ,32 ,13 ,7 ,10 ,9 ,1 ,0 ,8 ,33 ,168 ,0 ,77 ,32 ,13 ,7 ,10 ,9 ,1 ,0 ,1 ,311 ,302 ,9 ,15 ,4 ,127 ,10 ,308 ,0 ,11 ,5 ,2 ,6 ,7 ,16 ,0 
42 ,61 ,278 ,5 ,20 ,34 ,1 ,45 ,154 ,0 ,48 ,16 ,9 ,1 ,0 ,0 ,3 ,0 ,8 ,45 ,154 ,0 ,48 ,16 ,9 ,1 ,0 ,0 ,3 ,0 ,0 ,226 ,215 ,11 ,16 ,2 ,99 ,0 ,297 ,0 ,16 ,4 ,0 ,5 ,8 ,10 ,0 
55 ,50 ,283 ,8 ,12 ,27 ,1 ,66 ,138 ,0 ,36 ,20 ,10 ,4 ,5 ,2 ,2 ,0 ,8 ,66 ,138 ,0 ,36 ,20 ,10 ,4 ,5 ,2 ,2 ,0 ,1 ,236 ,198 ,38 ,19 ,0 ,121 ,5 ,306 ,0 ,18 ,9 ,2 ,5 ,9 ,30 ,0 
51 ,79 ,326 ,6 ,12 ,18 ,1 ,82 ,161 ,0 ,39 ,20 ,5 ,16 ,2 ,0 ,0 ,0 ,6 ,82 ,161 ,0 ,39 ,20 ,5 ,16 ,2 ,0 ,0 ,0 ,1 ,275 ,212 ,63 ,31 ,1 ,146 ,3 ,294 ,0 ,24 ,14 ,2 ,6 ,11 ,11 ,0 
169 ,156 ,700 ,5 ,11 ,30 ,2 ,100 ,231 ,0 ,222 ,100 ,36 ,7 ,4 ,0 ,0 ,0 ,6 ,100 ,231 ,0 ,222 ,100 ,36 ,7 ,4 ,0 ,0 ,0 ,4 ,597 ,531 ,66 ,69 ,0 ,217 ,5 ,322 ,0 ,14 ,10 ,2 ,5 ,9 ,40 ,0 
22 ,65 ,233 ,5 ,15 ,18 ,2 ,20 ,129 ,0 ,39 ,32 ,2 ,1 ,5 ,5 ,0 ,0 ,7 ,20 ,129 ,0 ,39 ,32 ,2 ,1 ,5 ,5 ,0 ,0 ,0 ,196 ,194 ,2 ,19 ,0 ,90 ,3 ,244 ,0 ,12 ,2 ,1 ,5 ,9 ,24 ,0 
120 ,136 ,411 ,4 ,23 ,21 ,2 ,28 ,144 ,0 ,182 ,23 ,7 ,8 ,15 ,2 ,1 ,0 ,8 ,28 ,144 ,0 ,182 ,23 ,7 ,8 ,15 ,2 ,1 ,0 ,1 ,371 ,365 ,6 ,17 ,1 ,168 ,10 ,335 ,0 ,18 ,44 ,1 ,3 ,8 ,13 ,0 
46 ,87 ,318 ,5 ,23 ,32 ,2 ,44 ,151 ,0 ,68 ,33 ,12 ,8 ,0 ,0 ,1 ,1 ,9 ,44 ,151 ,0 ,68 ,33 ,12 ,8 ,0 ,0 ,1 ,1 ,0 ,277 ,265 ,12 ,9 ,0 ,134 ,1 ,296 ,0 ,29 ,24 ,1 ,5 ,7 ,15 ,0 
72 ,58 ,333 ,5 ,24 ,26 ,2 ,32 ,180 ,0 ,64 ,35 ,16 ,4 ,1 ,0 ,0 ,0 ,6 ,32 ,180 ,0 ,64 ,35 ,16 ,4 ,1 ,0 ,0 ,0 ,2 ,287 ,283 ,4 ,17 ,1 ,139 ,6 ,303 ,0 ,16 ,7 ,2 ,5 ,8 ,5 ,0 
277 ,188 ,754 ,5 ,20 ,31 ,2 ,40 ,306 ,0 ,274 ,82 ,23 ,7 ,19 ,2 ,0 ,0 ,7 ,40 ,306 ,0 ,274 ,82 ,23 ,7 ,19 ,2 ,0 ,0 ,2 ,712 ,705 ,7 ,8 ,1 ,252 ,5 ,387 ,2 ,17 ,27 ,2 ,5 ,7 ,13 ,0 
82 ,41 ,264 ,6 ,10 ,20 ,2 ,27 ,115 ,0 ,41 ,49 ,17 ,3 ,11 ,1 ,0 ,0 ,7 ,27 ,115 ,0 ,41 ,49 ,17 ,3 ,11 ,1 ,0 ,0 ,1 ,232 ,226 ,6 ,11 ,0 ,111 ,4 ,257 ,0 ,15 ,12 ,1 ,6 ,8 ,18 ,0 
224 ,455 ,1007 ,4 ,15 ,99 ,1 ,103 ,493 ,0 ,127 ,134 ,25 ,1 ,1 ,0 ,0 ,0 ,12 ,103 ,493 ,0 ,127 ,134 ,25 ,1 ,1 ,0 ,0 ,0 ,2 ,769 ,767 ,2 ,15 ,122 ,383 ,4 ,381 ,4 ,22 ,250 ,1 ,4 ,8 ,32 ,0 
76 ,109 ,524 ,4 ,11 ,192 ,1 ,200 ,249 ,0 ,34 ,16 ,13 ,7 ,0 ,2 ,1 ,0 ,8 ,200 ,249 ,0 ,34 ,16 ,13 ,7 ,0 ,2 ,1 ,0 ,2 ,313 ,307 ,6 ,15 ,2 ,230 ,6 ,372 ,2 ,20 ,8 ,1 ,4 ,10 ,24 ,0 
597 ,120 ,1570 ,3 ,13 ,80 ,2 ,85 ,787 ,0 ,374 ,243 ,40 ,34 ,0 ,7 ,0 ,0 ,7 ,85 ,787 ,0 ,374 ,243 ,40 ,34 ,0 ,7 ,0 ,0 ,0 ,1472 ,1467 ,5 ,18 ,0 ,313 ,4 ,336 ,0 ,22 ,564 ,1 ,3 ,7 ,34 ,0 
287 ,275 ,1159 ,4 ,11 ,30 ,1 ,37 ,676 ,0 ,392 ,34 ,12 ,0 ,4 ,1 ,0 ,0 ,15 ,37 ,676 ,0 ,392 ,34 ,12 ,0 ,4 ,1 ,0 ,0 ,6 ,838 ,837 ,1 ,283 ,2 ,345 ,15 ,349 ,0 ,14 ,13 ,2 ,4 ,7 ,332 ,0 
60 ,65 ,299 ,4 ,11 ,24 ,2 ,25 ,142 ,0 ,74 ,18 ,12 ,3 ,20 ,4 ,0 ,0 ,7 ,25 ,142 ,0 ,74 ,18 ,12 ,3 ,20 ,4 ,0 ,0 ,0 ,258 ,257 ,1 ,16 ,1 ,93 ,7 ,267 ,1 ,9 ,7 ,2 ,4 ,7 ,70 ,0 
86 ,73 ,352 ,6 ,11 ,67 ,1 ,73 ,134 ,0 ,88 ,38 ,10 ,2 ,3 ,0 ,0 ,0 ,6 ,73 ,134 ,0 ,88 ,38 ,10 ,2 ,3 ,0 ,0 ,0 ,1 ,265 ,260 ,5 ,15 ,4 ,108 ,12 ,281 ,0 ,20 ,19 ,1 ,6 ,8 ,12 ,0 
120 ,114 ,441 ,8 ,12 ,52 ,2 ,54 ,164 ,0 ,123 ,63 ,12 ,23 ,1 ,1 ,0 ,0 ,7 ,54 ,164 ,0 ,123 ,63 ,12 ,23 ,1 ,1 ,0 ,0 ,0 ,372 ,370 ,2 ,17 ,0 ,162 ,9 ,330 ,0 ,14 ,15 ,2 ,6 ,8 ,22 ,0 
69 ,141 ,391 ,4 ,12 ,9 ,2 ,18 ,173 ,0 ,138 ,28 ,11 ,18 ,3 ,0 ,1 ,0 ,8 ,18 ,173 ,0 ,138 ,28 ,11 ,18 ,3 ,0 ,1 ,0 ,2 ,354 ,347 ,7 ,25 ,1 ,215 ,15 ,391 ,0 ,19 ,19 ,1 ,4 ,8 ,39 ,0 
84 ,106 ,356 ,3 ,12 ,19 ,2 ,26 ,180 ,0 ,101 ,17 ,9 ,14 ,5 ,3 ,0 ,0 ,7 ,26 ,180 ,0 ,101 ,17 ,9 ,14 ,5 ,3 ,0 ,0 ,0 ,319 ,312 ,7 ,17 ,1 ,204 ,7 ,390 ,2 ,16 ,17 ,1 ,3 ,9 ,41 ,0 
76 ,81 ,332 ,3 ,9 ,31 ,1 ,34 ,169 ,0 ,89 ,25 ,4 ,9 ,1 ,0 ,1 ,0 ,8 ,34 ,169 ,0 ,89 ,25 ,4 ,9 ,1 ,0 ,1 ,0 ,2 ,279 ,278 ,1 ,20 ,0 ,109 ,6 ,280 ,0 ,15 ,5 ,1 ,3 ,7 ,9 ,0 
61 ,62 ,276 ,3 ,9 ,24 ,1 ,28 ,157 ,0 ,60 ,27 ,3 ,0 ,0 ,0 ,0 ,0 ,4 ,28 ,157 ,0 ,60 ,27 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,235 ,232 ,3 ,15 ,1 ,94 ,8 ,271 ,0 ,10 ,6 ,1 ,3 ,8 ,36 ,0 
60 ,61 ,246 ,3 ,10 ,31 ,2 ,35 ,99 ,0 ,58 ,17 ,29 ,4 ,3 ,0 ,0 ,0 ,6 ,35 ,99 ,0 ,58 ,17 ,29 ,4 ,3 ,0 ,0 ,0 ,2 ,188 ,186 ,2 ,24 ,1 ,85 ,8 ,249 ,0 ,11 ,3 ,1 ,3 ,8 ,3 ,0 
132 ,94 ,447 ,15 ,16 ,66 ,2 ,70 ,214 ,0 ,72 ,54 ,18 ,14 ,0 ,0 ,4 ,0 ,8 ,70 ,214 ,0 ,72 ,54 ,18 ,14 ,0 ,0 ,4 ,0 ,0 ,349 ,345 ,4 ,31 ,1 ,133 ,4 ,290 ,0 ,25 ,30 ,2 ,5 ,10 ,30 ,0 
60 ,53 ,313 ,3 ,12 ,32 ,2 ,39 ,169 ,0 ,49 ,26 ,9 ,8 ,5 ,0 ,4 ,0 ,8 ,39 ,169 ,0 ,49 ,26 ,9 ,8 ,5 ,0 ,4 ,0 ,1 ,252 ,246 ,6 ,24 ,4 ,124 ,10 ,269 ,0 ,29 ,24 ,1 ,3 ,8 ,20 ,0 
159 ,113 ,559 ,3 ,10 ,92 ,2 ,106 ,200 ,0 ,137 ,69 ,44 ,3 ,0 ,0 ,0 ,0 ,5 ,106 ,200 ,0 ,137 ,69 ,44 ,3 ,0 ,0 ,0 ,0 ,0 ,439 ,425 ,14 ,28 ,0 ,144 ,8 ,339 ,2 ,25 ,47 ,1 ,3 ,8 ,41 ,0 
104 ,82 ,352 ,3 ,42 ,36 ,2 ,40 ,164 ,0 ,43 ,54 ,22 ,20 ,0 ,1 ,0 ,0 ,39 ,40 ,164 ,0 ,43 ,54 ,22 ,20 ,0 ,1 ,0 ,0 ,1 ,293 ,290 ,3 ,20 ,2 ,131 ,6 ,271 ,0 ,18 ,21 ,1 ,3 ,8 ,25 ,0 
80 ,123 ,447 ,3 ,42 ,79 ,1 ,119 ,239 ,0 ,45 ,15 ,17 ,3 ,4 ,0 ,0 ,0 ,39 ,119 ,239 ,0 ,45 ,15 ,17 ,3 ,4 ,0 ,0 ,0 ,0 ,356 ,316 ,40 ,11 ,1 ,145 ,0 ,341 ,0 ,20 ,18 ,0 ,3 ,8 ,15 ,0 
67 ,60 ,285 ,3 ,12 ,38 ,2 ,44 ,142 ,0 ,45 ,23 ,18 ,5 ,2 ,0 ,2 ,0 ,8 ,44 ,142 ,0 ,45 ,23 ,18 ,5 ,2 ,0 ,2 ,0 ,1 ,232 ,227 ,5 ,10 ,4 ,99 ,6 ,274 ,1 ,13 ,3 ,2 ,3 ,11 ,9 ,0 
96 ,140 ,454 ,3 ,15 ,36 ,2 ,43 ,217 ,0 ,111 ,50 ,21 ,8 ,0 ,3 ,0 ,0 ,7 ,43 ,217 ,0 ,111 ,50 ,21 ,8 ,0 ,3 ,0 ,0 ,5 ,374 ,372 ,2 ,38 ,1 ,153 ,14 ,279 ,0 ,19 ,19 ,1 ,3 ,11 ,19 ,0 
91 ,86 ,362 ,3 ,12 ,42 ,2 ,50 ,148 ,0 ,46 ,26 ,64 ,8 ,8 ,0 ,5 ,1 ,11 ,50 ,148 ,0 ,46 ,26 ,64 ,8 ,8 ,0 ,5 ,1 ,1 ,290 ,283 ,7 ,28 ,1 ,94 ,16 ,275 ,0 ,15 ,6 ,1 ,3 ,8 ,24 ,0 
134 ,81 ,367 ,4 ,12 ,23 ,2 ,30 ,150 ,0 ,42 ,63 ,46 ,16 ,0 ,5 ,5 ,10 ,9 ,30 ,150 ,0 ,42 ,63 ,46 ,16 ,0 ,5 ,5 ,10 ,0 ,315 ,308 ,7 ,29 ,0 ,109 ,0 ,258 ,0 ,16 ,21 ,0 ,4 ,8 ,30 ,0 
61 ,98 ,358 ,6 ,14 ,26 ,2 ,34 ,198 ,0 ,53 ,19 ,36 ,12 ,0 ,0 ,0 ,0 ,5 ,34 ,198 ,0 ,53 ,19 ,36 ,12 ,0 ,0 ,0 ,0 ,2 ,313 ,307 ,6 ,11 ,6 ,121 ,4 ,288 ,0 ,22 ,71 ,1 ,6 ,8 ,11 ,0 
31 ,43 ,248 ,5 ,10 ,28 ,1 ,34 ,144 ,0 ,42 ,15 ,7 ,0 ,5 ,0 ,0 ,0 ,6 ,34 ,144 ,0 ,42 ,15 ,7 ,0 ,5 ,0 ,0 ,0 ,0 ,205 ,199 ,6 ,14 ,1 ,84 ,8 ,260 ,0 ,13 ,16 ,1 ,5 ,7 ,10 ,0 
30 ,33 ,214 ,5 ,9 ,39 ,1 ,44 ,115 ,0 ,35 ,11 ,6 ,0 ,0 ,0 ,0 ,1 ,9 ,44 ,115 ,0 ,35 ,11 ,6 ,0 ,0 ,0 ,0 ,1 ,3 ,161 ,159 ,2 ,9 ,2 ,70 ,10 ,272 ,0 ,12 ,3 ,2 ,5 ,7 ,8 ,0 
107 ,132 ,429 ,5 ,15 ,29 ,2 ,44 ,176 ,0 ,112 ,33 ,45 ,14 ,2 ,3 ,0 ,0 ,7 ,44 ,176 ,0 ,112 ,33 ,45 ,14 ,2 ,3 ,0 ,0 ,1 ,370 ,356 ,14 ,29 ,0 ,134 ,2 ,367 ,0 ,12 ,3 ,1 ,5 ,8 ,14 ,0 
68 ,85 ,348 ,6 ,15 ,38 ,2 ,42 ,174 ,0 ,54 ,33 ,17 ,5 ,16 ,3 ,4 ,0 ,8 ,42 ,174 ,0 ,54 ,33 ,17 ,5 ,16 ,3 ,4 ,0 ,3 ,298 ,297 ,1 ,9 ,0 ,128 ,10 ,335 ,0 ,17 ,8 ,3 ,4 ,9 ,10 ,0 
210 ,212 ,674 ,5 ,14 ,39 ,2 ,42 ,247 ,0 ,162 ,67 ,110 ,17 ,20 ,5 ,1 ,0 ,8 ,42 ,247 ,0 ,162 ,67 ,110 ,17 ,20 ,5 ,1 ,0 ,2 ,591 ,590 ,1 ,39 ,3 ,199 ,11 ,417 ,0 ,24 ,39 ,1 ,5 ,9 ,33 ,0 
83 ,59 ,338 ,5 ,12 ,30 ,2 ,35 ,177 ,0 ,52 ,35 ,17 ,3 ,9 ,8 ,0 ,0 ,7 ,35 ,177 ,0 ,52 ,35 ,17 ,3 ,9 ,8 ,0 ,0 ,1 ,274 ,270 ,4 ,31 ,2 ,141 ,6 ,325 ,0 ,16 ,13 ,1 ,5 ,8 ,61 ,0 
85 ,40 ,361 ,5 ,16 ,72 ,2 ,75 ,142 ,0 ,72 ,46 ,16 ,6 ,2 ,0 ,1 ,0 ,12 ,75 ,142 ,0 ,72 ,46 ,16 ,6 ,2 ,0 ,1 ,0 ,0 ,279 ,276 ,3 ,10 ,0 ,133 ,14 ,349 ,1 ,12 ,7 ,2 ,5 ,9 ,26 ,0 
171 ,61 ,597 ,5 ,19 ,165 ,2 ,171 ,228 ,2 ,105 ,49 ,14 ,10 ,2 ,1 ,0 ,0 ,16 ,171 ,228 ,2 ,105 ,49 ,14 ,10 ,2 ,1 ,0 ,0 ,3 ,416 ,413 ,3 ,11 ,2 ,242 ,9 ,329 ,0 ,19 ,7 ,1 ,5 ,8 ,32 ,0 
82 ,166 ,516 ,7 ,16 ,34 ,2 ,42 ,197 ,0 ,110 ,54 ,53 ,20 ,16 ,4 ,3 ,0 ,16 ,42 ,197 ,0 ,110 ,54 ,53 ,20 ,16 ,4 ,3 ,0 ,0 ,433 ,425 ,8 ,40 ,9 ,203 ,3 ,360 ,0 ,15 ,20 ,1 ,7 ,8 ,56 ,0 
77 ,61 ,328 ,5 ,12 ,30 ,2 ,36 ,167 ,0 ,72 ,12 ,19 ,15 ,5 ,2 ,0 ,0 ,7 ,36 ,167 ,0 ,72 ,12 ,19 ,15 ,5 ,2 ,0 ,0 ,1 ,286 ,281 ,5 ,11 ,0 ,112 ,13 ,347 ,0 ,17 ,7 ,2 ,5 ,8 ,8 ,0 
211 ,134 ,525 ,5 ,18 ,25 ,2 ,28 ,194 ,0 ,95 ,162 ,26 ,6 ,4 ,7 ,0 ,0 ,16 ,28 ,194 ,0 ,95 ,162 ,26 ,6 ,4 ,7 ,0 ,0 ,1 ,486 ,484 ,2 ,11 ,2 ,280 ,2 ,290 ,2 ,18 ,19 ,1 ,5 ,8 ,18 ,0 
65 ,149 ,364 ,5 ,12 ,25 ,1 ,34 ,173 ,0 ,121 ,18 ,14 ,0 ,1 ,0 ,0 ,0 ,6 ,34 ,173 ,0 ,121 ,18 ,14 ,0 ,1 ,0 ,0 ,0 ,2 ,322 ,315 ,7 ,12 ,3 ,175 ,5 ,311 ,0 ,17 ,13 ,1 ,5 ,8 ,14 ,0 
89 ,100 ,410 ,5 ,11 ,22 ,2 ,45 ,160 ,0 ,85 ,35 ,31 ,10 ,0 ,25 ,11 ,7 ,9 ,45 ,160 ,0 ,85 ,35 ,31 ,10 ,0 ,25 ,11 ,7 ,0 ,371 ,348 ,23 ,16 ,1 ,143 ,14 ,343 ,0 ,22 ,16 ,1 ,5 ,8 ,14 ,0 
68 ,54 ,350 ,5 ,10 ,26 ,2 ,43 ,170 ,0 ,78 ,28 ,14 ,7 ,2 ,0 ,8 ,0 ,8 ,43 ,170 ,0 ,78 ,28 ,14 ,7 ,2 ,0 ,8 ,0 ,1 ,303 ,287 ,16 ,20 ,0 ,150 ,7 ,316 ,1 ,18 ,13 ,1 ,5 ,7 ,13 ,0 
48 ,59 ,275 ,8 ,14 ,26 ,2 ,36 ,145 ,0 ,30 ,15 ,12 ,5 ,2 ,1 ,12 ,0 ,12 ,36 ,145 ,0 ,30 ,15 ,12 ,5 ,2 ,1 ,12 ,0 ,1 ,240 ,231 ,9 ,7 ,1 ,84 ,4 ,293 ,1 ,12 ,17 ,1 ,6 ,9 ,5 ,0 
152 ,125 ,465 ,5 ,14 ,35 ,2 ,42 ,184 ,0 ,109 ,31 ,34 ,2 ,13 ,18 ,28 ,0 ,11 ,42 ,184 ,0 ,109 ,31 ,34 ,2 ,13 ,18 ,28 ,0 ,1 ,416 ,410 ,6 ,13 ,0 ,118 ,18 ,358 ,2 ,22 ,17 ,1 ,5 ,10 ,9 ,0 
94 ,138 ,511 ,9 ,14 ,38 ,2 ,50 ,224 ,0 ,115 ,64 ,13 ,10 ,3 ,11 ,7 ,4 ,14 ,50 ,224 ,0 ,115 ,64 ,13 ,10 ,3 ,11 ,7 ,4 ,0 ,450 ,438 ,12 ,22 ,1 ,210 ,3 ,348 ,0 ,21 ,9 ,1 ,6 ,10 ,9 ,0 
53 ,55 ,272 ,9 ,16 ,35 ,2 ,39 ,137 ,0 ,54 ,21 ,9 ,8 ,1 ,1 ,0 ,0 ,14 ,39 ,137 ,0 ,54 ,21 ,9 ,8 ,1 ,1 ,0 ,0 ,1 ,228 ,225 ,3 ,7 ,1 ,82 ,1 ,311 ,0 ,20 ,9 ,1 ,6 ,11 ,7 ,0 
72 ,104 ,363 ,5 ,16 ,31 ,2 ,33 ,165 ,0 ,88 ,38 ,19 ,9 ,1 ,0 ,0 ,0 ,6 ,33 ,165 ,0 ,88 ,38 ,19 ,9 ,1 ,0 ,0 ,0 ,0 ,314 ,312 ,2 ,8 ,10 ,122 ,6 ,351 ,0 ,20 ,7 ,1 ,5 ,8 ,16 ,0 
58 ,97 ,428 ,3 ,21 ,33 ,1 ,42 ,260 ,0 ,45 ,21 ,15 ,5 ,6 ,1 ,0 ,0 ,12 ,42 ,260 ,0 ,45 ,21 ,15 ,5 ,6 ,1 ,0 ,0 ,1 ,354 ,346 ,8 ,9 ,31 ,193 ,5 ,297 ,0 ,16 ,5 ,1 ,3 ,7 ,17 ,0 
105 ,78 ,421 ,4 ,14 ,29 ,2 ,42 ,236 ,3 ,62 ,21 ,31 ,8 ,11 ,2 ,5 ,0 ,10 ,42 ,236 ,3 ,62 ,21 ,31 ,8 ,11 ,2 ,5 ,0 ,0 ,372 ,359 ,13 ,20 ,0 ,154 ,25 ,330 ,0 ,9 ,8 ,2 ,4 ,9 ,35 ,0 
211 ,112 ,564 ,4 ,11 ,27 ,2 ,31 ,170 ,4 ,221 ,64 ,37 ,13 ,3 ,15 ,1 ,1 ,10 ,31 ,170 ,4 ,221 ,64 ,37 ,13 ,3 ,15 ,1 ,1 ,1 ,487 ,484 ,3 ,45 ,4 ,160 ,14 ,351 ,0 ,17 ,14 ,2 ,4 ,8 ,93 ,0 
159 ,167 ,546 ,5 ,12 ,45 ,2 ,54 ,278 ,4 ,95 ,27 ,35 ,30 ,14 ,5 ,2 ,1 ,10 ,54 ,278 ,4 ,95 ,27 ,35 ,30 ,14 ,5 ,2 ,1 ,0 ,458 ,449 ,9 ,42 ,1 ,163 ,17 ,389 ,0 ,21 ,13 ,1 ,5 ,9 ,36 ,0 
109 ,101 ,480 ,4 ,18 ,62 ,2 ,72 ,166 ,0 ,143 ,51 ,13 ,22 ,7 ,2 ,0 ,0 ,16 ,72 ,166 ,0 ,143 ,51 ,13 ,22 ,7 ,2 ,0 ,0 ,7 ,364 ,361 ,3 ,46 ,1 ,155 ,3 ,389 ,0 ,23 ,23 ,1 ,4 ,9 ,58 ,0 
51 ,55 ,318 ,4 ,18 ,44 ,1 ,49 ,168 ,0 ,59 ,26 ,7 ,6 ,1 ,0 ,0 ,0 ,16 ,49 ,168 ,0 ,59 ,26 ,7 ,6 ,1 ,0 ,0 ,0 ,0 ,258 ,253 ,5 ,15 ,1 ,99 ,5 ,314 ,0 ,16 ,23 ,2 ,4 ,8 ,23 ,0 
89 ,68 ,321 ,4 ,11 ,39 ,1 ,47 ,182 ,0 ,36 ,45 ,3 ,7 ,1 ,0 ,0 ,0 ,6 ,47 ,182 ,0 ,36 ,45 ,3 ,7 ,1 ,0 ,0 ,0 ,1 ,271 ,264 ,7 ,10 ,0 ,105 ,6 ,282 ,0 ,15 ,4 ,2 ,4 ,10 ,13 ,0 
80 ,81 ,375 ,4 ,11 ,76 ,2 ,77 ,147 ,0 ,89 ,18 ,8 ,5 ,29 ,1 ,1 ,0 ,8 ,77 ,147 ,0 ,89 ,18 ,8 ,5 ,29 ,1 ,1 ,0 ,0 ,265 ,264 ,1 ,34 ,0 ,141 ,10 ,300 ,0 ,13 ,9 ,2 ,4 ,10 ,5 ,0 
92 ,67 ,347 ,5 ,15 ,61 ,2 ,69 ,150 ,0 ,63 ,15 ,17 ,13 ,16 ,1 ,3 ,0 ,8 ,69 ,150 ,0 ,63 ,15 ,17 ,13 ,16 ,1 ,3 ,0 ,4 ,273 ,269 ,4 ,9 ,0 ,108 ,3 ,344 ,0 ,19 ,11 ,1 ,5 ,8 ,27 ,0 
