ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_10,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_dict_7,edit_distance_dict_8,edit_distance_dict_9,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,edit_distance_unique_dict_10,edit_distance_unique_dict_2,edit_distance_unique_dict_3,edit_distance_unique_dict_4,edit_distance_unique_dict_5,edit_distance_unique_dict_6,edit_distance_unique_dict_7,edit_distance_unique_dict_8,edit_distance_unique_dict_9,flaps,imp_wd,imp_wd_dpath,imp_wd_spath,nadas,news,nlri_ann,number_rare_ases,origin_0,origin_1,origin_2,origin_changes,rare_ases_max,unique_as_path_avg,unique_as_path_max,withdrawals,class
54 ,11 ,146 ,5 ,17 ,0 ,2 ,46 ,23 ,0 ,40 ,21 ,5 ,9 ,1 ,0 ,0 ,0 ,13 ,46 ,23 ,0 ,40 ,21 ,5 ,9 ,1 ,0 ,0 ,0 ,4 ,128 ,91 ,37 ,14 ,0 ,74 ,0 ,71 ,0 ,8 ,4 ,0 ,5 ,8 ,30 ,0 
49 ,106 ,331 ,11 ,18 ,0 ,2 ,68 ,87 ,0 ,64 ,77 ,13 ,20 ,0 ,1 ,0 ,0 ,11 ,68 ,87 ,0 ,64 ,77 ,13 ,20 ,0 ,1 ,0 ,0 ,30 ,253 ,215 ,38 ,48 ,0 ,169 ,11 ,74 ,0 ,8 ,23 ,3 ,6 ,8 ,44 ,0 
16 ,102 ,334 ,5 ,15 ,0 ,1 ,25 ,186 ,1 ,103 ,4 ,4 ,8 ,2 ,0 ,0 ,0 ,11 ,25 ,186 ,1 ,103 ,4 ,4 ,8 ,2 ,0 ,0 ,0 ,1 ,247 ,224 ,23 ,86 ,0 ,126 ,4 ,82 ,0 ,8 ,4 ,1 ,4 ,8 ,38 ,0 
36 ,27 ,182 ,4 ,15 ,0 ,2 ,73 ,26 ,0 ,21 ,31 ,3 ,11 ,7 ,3 ,0 ,0 ,7 ,73 ,26 ,0 ,21 ,31 ,3 ,11 ,7 ,3 ,0 ,0 ,2 ,171 ,100 ,71 ,2 ,7 ,116 ,10 ,103 ,0 ,6 ,8 ,1 ,4 ,9 ,10 ,0 
25 ,75 ,170 ,7 ,16 ,0 ,2 ,38 ,20 ,0 ,27 ,49 ,24 ,6 ,2 ,1 ,0 ,1 ,11 ,38 ,20 ,0 ,27 ,49 ,24 ,6 ,2 ,1 ,0 ,1 ,1 ,159 ,122 ,37 ,10 ,0 ,106 ,0 ,79 ,0 ,4 ,5 ,0 ,6 ,9 ,11 ,0 
42 ,71 ,191 ,15 ,16 ,0 ,3 ,11 ,23 ,6 ,46 ,85 ,1 ,4 ,7 ,1 ,3 ,0 ,13 ,11 ,23 ,6 ,46 ,85 ,1 ,4 ,7 ,1 ,3 ,0 ,0 ,145 ,134 ,11 ,45 ,1 ,105 ,0 ,78 ,0 ,1 ,2 ,0 ,5 ,8 ,21 ,0 
29 ,49 ,220 ,4 ,15 ,0 ,1 ,103 ,51 ,0 ,17 ,20 ,16 ,10 ,2 ,1 ,0 ,0 ,7 ,103 ,51 ,0 ,17 ,20 ,16 ,10 ,2 ,1 ,0 ,0 ,11 ,178 ,88 ,90 ,31 ,0 ,148 ,15 ,102 ,0 ,15 ,1 ,2 ,4 ,9 ,8 ,0 
33 ,26 ,135 ,12 ,16 ,0 ,2 ,36 ,16 ,0 ,31 ,38 ,10 ,0 ,0 ,3 ,1 ,0 ,8 ,36 ,16 ,0 ,31 ,38 ,10 ,0 ,0 ,3 ,1 ,0 ,0 ,132 ,97 ,35 ,3 ,0 ,93 ,2 ,74 ,0 ,9 ,10 ,1 ,5 ,7 ,4 ,0 
20 ,17 ,113 ,11 ,16 ,0 ,1 ,60 ,13 ,0 ,14 ,19 ,4 ,0 ,0 ,3 ,0 ,0 ,7 ,60 ,13 ,0 ,14 ,19 ,4 ,0 ,0 ,3 ,0 ,0 ,1 ,106 ,47 ,59 ,6 ,0 ,84 ,2 ,72 ,0 ,6 ,2 ,1 ,4 ,7 ,5 ,0 
63 ,20 ,154 ,10 ,17 ,0 ,2 ,32 ,10 ,0 ,28 ,51 ,26 ,3 ,0 ,0 ,2 ,0 ,13 ,32 ,10 ,0 ,28 ,51 ,26 ,3 ,0 ,0 ,2 ,0 ,23 ,126 ,117 ,9 ,5 ,0 ,63 ,2 ,74 ,0 ,18 ,52 ,1 ,6 ,10 ,41 ,0 
32 ,43 ,146 ,12 ,17 ,0 ,2 ,25 ,10 ,0 ,31 ,62 ,11 ,2 ,2 ,2 ,0 ,0 ,13 ,25 ,10 ,0 ,31 ,62 ,11 ,2 ,2 ,2 ,0 ,0 ,10 ,112 ,97 ,15 ,24 ,0 ,63 ,3 ,59 ,0 ,9 ,3 ,1 ,5 ,12 ,49 ,0 
17 ,49 ,123 ,6 ,18 ,0 ,2 ,24 ,24 ,0 ,21 ,33 ,3 ,4 ,4 ,3 ,0 ,0 ,11 ,24 ,24 ,0 ,21 ,33 ,3 ,4 ,4 ,3 ,0 ,0 ,2 ,89 ,72 ,17 ,26 ,6 ,64 ,2 ,69 ,0 ,5 ,5 ,2 ,5 ,8 ,6 ,0 
16 ,31 ,70 ,8 ,16 ,0 ,4 ,10 ,12 ,0 ,6 ,17 ,4 ,9 ,6 ,0 ,0 ,0 ,14 ,10 ,12 ,0 ,6 ,17 ,4 ,9 ,6 ,0 ,0 ,0 ,2 ,64 ,56 ,8 ,4 ,0 ,36 ,2 ,50 ,0 ,4 ,1 ,2 ,7 ,8 ,5 ,0 
37 ,21 ,113 ,6 ,14 ,0 ,2 ,35 ,14 ,0 ,23 ,15 ,6 ,7 ,10 ,0 ,0 ,3 ,9 ,35 ,14 ,0 ,23 ,15 ,6 ,7 ,10 ,0 ,0 ,3 ,2 ,106 ,74 ,32 ,5 ,0 ,51 ,2 ,62 ,0 ,4 ,15 ,1 ,5 ,7 ,14 ,0 
21 ,44 ,121 ,12 ,14 ,0 ,2 ,34 ,15 ,0 ,26 ,12 ,2 ,14 ,8 ,10 ,0 ,0 ,7 ,34 ,15 ,0 ,26 ,12 ,2 ,14 ,8 ,10 ,0 ,0 ,5 ,104 ,81 ,23 ,12 ,0 ,46 ,0 ,77 ,0 ,11 ,1 ,0 ,5 ,7 ,19 ,0 
47 ,36 ,148 ,8 ,12 ,0 ,2 ,38 ,58 ,0 ,12 ,11 ,1 ,22 ,6 ,0 ,0 ,0 ,6 ,38 ,58 ,0 ,12 ,11 ,1 ,22 ,6 ,0 ,0 ,0 ,4 ,133 ,103 ,30 ,11 ,0 ,69 ,2 ,89 ,0 ,17 ,4 ,1 ,7 ,9 ,14 ,0 
27 ,42 ,132 ,4 ,14 ,0 ,2 ,9 ,52 ,0 ,22 ,19 ,13 ,11 ,5 ,0 ,1 ,0 ,8 ,9 ,52 ,0 ,22 ,19 ,13 ,11 ,5 ,0 ,1 ,0 ,3 ,120 ,114 ,6 ,9 ,0 ,73 ,4 ,82 ,0 ,9 ,6 ,1 ,3 ,10 ,6 ,0 
313 ,313 ,671 ,8 ,12 ,0 ,4 ,26 ,15 ,1 ,18 ,25 ,569 ,6 ,10 ,0 ,1 ,0 ,10 ,26 ,15 ,1 ,18 ,25 ,569 ,6 ,10 ,0 ,1 ,0 ,5 ,660 ,640 ,20 ,6 ,0 ,326 ,4 ,152 ,0 ,17 ,10 ,1 ,4 ,8 ,17 ,0 
304 ,307 ,653 ,8 ,13 ,0 ,4 ,16 ,15 ,0 ,18 ,33 ,545 ,15 ,9 ,0 ,2 ,0 ,8 ,16 ,15 ,0 ,18 ,33 ,545 ,15 ,9 ,0 ,2 ,0 ,4 ,641 ,629 ,12 ,8 ,0 ,318 ,0 ,150 ,0 ,18 ,13 ,0 ,7 ,8 ,8 ,0 
23 ,29 ,102 ,7 ,15 ,0 ,2 ,24 ,30 ,0 ,21 ,18 ,0 ,3 ,3 ,2 ,0 ,0 ,13 ,24 ,30 ,0 ,21 ,18 ,0 ,3 ,3 ,2 ,0 ,0 ,0 ,91 ,69 ,22 ,11 ,0 ,48 ,4 ,78 ,0 ,15 ,12 ,1 ,6 ,8 ,7 ,0 
25 ,23 ,104 ,10 ,11 ,0 ,2 ,16 ,44 ,0 ,19 ,18 ,2 ,0 ,2 ,0 ,3 ,0 ,8 ,16 ,44 ,0 ,19 ,18 ,2 ,0 ,2 ,0 ,3 ,0 ,3 ,92 ,81 ,11 ,9 ,0 ,41 ,3 ,59 ,0 ,8 ,2 ,1 ,9 ,9 ,19 ,0 
14 ,14 ,65 ,8 ,12 ,0 ,2 ,20 ,12 ,0 ,6 ,10 ,10 ,6 ,1 ,0 ,0 ,0 ,6 ,20 ,12 ,0 ,6 ,10 ,10 ,6 ,1 ,0 ,0 ,0 ,1 ,57 ,39 ,18 ,7 ,0 ,35 ,3 ,58 ,0 ,10 ,12 ,1 ,7 ,10 ,12 ,0 
20 ,12 ,121 ,6 ,16 ,1 ,2 ,17 ,53 ,0 ,20 ,28 ,2 ,0 ,0 ,1 ,0 ,0 ,7 ,17 ,53 ,0 ,20 ,28 ,2 ,0 ,0 ,1 ,0 ,0 ,5 ,96 ,87 ,9 ,19 ,0 ,72 ,2 ,67 ,0 ,9 ,8 ,1 ,5 ,7 ,23 ,0 
68 ,18 ,339 ,6 ,12 ,0 ,1 ,127 ,115 ,0 ,13 ,57 ,15 ,4 ,3 ,2 ,3 ,0 ,8 ,127 ,115 ,0 ,13 ,57 ,15 ,4 ,3 ,2 ,3 ,0 ,15 ,319 ,208 ,111 ,5 ,0 ,148 ,4 ,94 ,0 ,25 ,12 ,1 ,5 ,7 ,32 ,0 
80 ,62 ,221 ,9 ,13 ,0 ,2 ,22 ,100 ,0 ,30 ,58 ,6 ,1 ,0 ,0 ,3 ,0 ,8 ,22 ,100 ,0 ,30 ,58 ,6 ,1 ,0 ,0 ,3 ,0 ,1 ,202 ,182 ,20 ,17 ,1 ,144 ,0 ,77 ,0 ,10 ,5 ,0 ,7 ,8 ,12 ,0 
24 ,74 ,266 ,6 ,12 ,2 ,2 ,71 ,30 ,0 ,78 ,76 ,9 ,1 ,0 ,1 ,0 ,0 ,7 ,71 ,30 ,0 ,78 ,76 ,9 ,1 ,0 ,1 ,0 ,0 ,1 ,253 ,186 ,67 ,10 ,0 ,105 ,9 ,98 ,0 ,14 ,6 ,1 ,5 ,7 ,8 ,0 
44 ,33 ,133 ,5 ,25 ,0 ,2 ,18 ,24 ,0 ,21 ,37 ,31 ,0 ,2 ,0 ,0 ,0 ,6 ,18 ,24 ,0 ,21 ,37 ,31 ,0 ,2 ,0 ,0 ,0 ,3 ,118 ,104 ,14 ,12 ,0 ,79 ,2 ,80 ,0 ,17 ,9 ,1 ,4 ,8 ,20 ,0 
103 ,32 ,279 ,6 ,24 ,0 ,2 ,18 ,131 ,1 ,19 ,59 ,8 ,3 ,18 ,20 ,0 ,0 ,10 ,18 ,131 ,1 ,19 ,59 ,8 ,3 ,18 ,20 ,0 ,0 ,2 ,255 ,241 ,14 ,20 ,2 ,98 ,3 ,87 ,0 ,20 ,1 ,1 ,5 ,8 ,24 ,0 
20 ,36 ,127 ,6 ,12 ,0 ,2 ,12 ,46 ,0 ,21 ,13 ,22 ,5 ,5 ,3 ,0 ,0 ,7 ,12 ,46 ,0 ,21 ,13 ,22 ,5 ,5 ,3 ,0 ,0 ,3 ,108 ,99 ,9 ,16 ,0 ,72 ,7 ,123 ,1 ,18 ,6 ,2 ,5 ,8 ,9 ,0 
102 ,95 ,290 ,9 ,14 ,0 ,4 ,31 ,76 ,4 ,14 ,24 ,19 ,4 ,34 ,80 ,2 ,0 ,10 ,31 ,76 ,4 ,14 ,24 ,19 ,4 ,34 ,80 ,2 ,0 ,9 ,271 ,250 ,21 ,8 ,2 ,146 ,8 ,111 ,0 ,31 ,12 ,1 ,7 ,9 ,16 ,0 
61 ,93 ,232 ,8 ,14 ,0 ,3 ,26 ,50 ,0 ,46 ,59 ,9 ,8 ,30 ,1 ,2 ,1 ,9 ,26 ,50 ,0 ,46 ,59 ,9 ,8 ,30 ,1 ,2 ,1 ,8 ,221 ,204 ,17 ,3 ,0 ,123 ,4 ,72 ,0 ,14 ,4 ,1 ,7 ,7 ,16 ,0 
78 ,27 ,253 ,6 ,21 ,0 ,2 ,56 ,70 ,0 ,9 ,67 ,40 ,2 ,2 ,6 ,0 ,0 ,18 ,56 ,70 ,0 ,9 ,67 ,40 ,2 ,2 ,6 ,0 ,0 ,7 ,240 ,192 ,48 ,6 ,0 ,140 ,27 ,98 ,0 ,32 ,13 ,3 ,5 ,8 ,18 ,0 
95 ,37 ,229 ,12 ,14 ,0 ,3 ,27 ,44 ,4 ,14 ,46 ,26 ,3 ,55 ,9 ,1 ,0 ,10 ,27 ,44 ,4 ,14 ,46 ,26 ,3 ,55 ,9 ,1 ,0 ,0 ,214 ,191 ,23 ,15 ,0 ,125 ,19 ,109 ,0 ,17 ,11 ,2 ,5 ,8 ,14 ,0 
32 ,25 ,108 ,11 ,15 ,0 ,2 ,10 ,24 ,0 ,37 ,16 ,4 ,13 ,3 ,0 ,1 ,0 ,8 ,10 ,24 ,0 ,37 ,16 ,4 ,13 ,3 ,0 ,1 ,0 ,2 ,94 ,88 ,6 ,12 ,0 ,67 ,0 ,78 ,0 ,4 ,0 ,0 ,7 ,10 ,30 ,0 
15 ,51 ,143 ,10 ,13 ,0 ,2 ,38 ,28 ,0 ,29 ,4 ,38 ,5 ,0 ,0 ,1 ,0 ,8 ,38 ,28 ,0 ,29 ,4 ,38 ,5 ,0 ,0 ,1 ,0 ,0 ,136 ,99 ,37 ,7 ,0 ,89 ,5 ,70 ,0 ,5 ,3 ,2 ,6 ,8 ,9 ,0 
94 ,31 ,361 ,5 ,12 ,0 ,2 ,145 ,18 ,0 ,93 ,16 ,88 ,0 ,0 ,0 ,0 ,0 ,13 ,145 ,18 ,0 ,93 ,16 ,88 ,0 ,0 ,0 ,0 ,0 ,8 ,349 ,213 ,136 ,4 ,0 ,209 ,14 ,115 ,0 ,14 ,26 ,1 ,4 ,8 ,16 ,0 
99 ,28 ,372 ,10 ,13 ,0 ,3 ,58 ,38 ,0 ,45 ,152 ,47 ,30 ,0 ,1 ,1 ,0 ,8 ,58 ,38 ,0 ,45 ,152 ,47 ,30 ,0 ,1 ,1 ,0 ,2 ,362 ,308 ,54 ,8 ,0 ,219 ,17 ,155 ,0 ,20 ,27 ,2 ,8 ,9 ,6 ,0 
63 ,45 ,250 ,6 ,12 ,0 ,2 ,51 ,43 ,0 ,18 ,69 ,37 ,27 ,4 ,0 ,1 ,0 ,8 ,51 ,43 ,0 ,18 ,69 ,37 ,27 ,4 ,0 ,1 ,0 ,27 ,214 ,191 ,23 ,9 ,0 ,120 ,1 ,127 ,0 ,35 ,61 ,1 ,5 ,10 ,70 ,0 
36 ,18 ,111 ,10 ,14 ,0 ,2 ,25 ,25 ,0 ,17 ,23 ,15 ,1 ,4 ,0 ,0 ,1 ,9 ,25 ,25 ,0 ,17 ,23 ,15 ,1 ,4 ,0 ,0 ,1 ,3 ,91 ,71 ,20 ,17 ,0 ,49 ,4 ,96 ,0 ,9 ,10 ,1 ,8 ,9 ,37 ,0 
74 ,52 ,162 ,20 ,20 ,0 ,3 ,26 ,16 ,0 ,10 ,72 ,34 ,0 ,1 ,0 ,0 ,0 ,16 ,26 ,16 ,0 ,10 ,72 ,34 ,0 ,1 ,0 ,0 ,0 ,1 ,155 ,130 ,25 ,5 ,1 ,136 ,4 ,72 ,0 ,9 ,5 ,1 ,7 ,7 ,71 ,0 
39 ,29 ,129 ,7 ,12 ,0 ,2 ,25 ,28 ,0 ,14 ,27 ,30 ,0 ,2 ,0 ,2 ,1 ,9 ,25 ,28 ,0 ,14 ,27 ,30 ,0 ,2 ,0 ,2 ,1 ,8 ,111 ,95 ,16 ,10 ,0 ,69 ,5 ,62 ,0 ,18 ,16 ,1 ,6 ,7 ,16 ,0 
42 ,16 ,146 ,6 ,12 ,0 ,2 ,30 ,51 ,0 ,17 ,17 ,23 ,0 ,0 ,1 ,2 ,4 ,9 ,30 ,51 ,0 ,17 ,17 ,23 ,0 ,0 ,1 ,2 ,4 ,3 ,132 ,105 ,27 ,10 ,1 ,68 ,4 ,68 ,0 ,21 ,5 ,1 ,5 ,7 ,31 ,0 
36 ,66 ,232 ,6 ,12 ,0 ,3 ,34 ,62 ,0 ,28 ,42 ,9 ,33 ,15 ,7 ,2 ,0 ,8 ,34 ,62 ,0 ,28 ,42 ,9 ,33 ,15 ,7 ,2 ,0 ,16 ,210 ,193 ,17 ,6 ,0 ,113 ,13 ,73 ,0 ,15 ,15 ,2 ,5 ,7 ,8 ,0 
88 ,73 ,405 ,6 ,15 ,0 ,2 ,52 ,194 ,0 ,25 ,66 ,27 ,3 ,31 ,7 ,0 ,0 ,7 ,52 ,194 ,0 ,25 ,66 ,27 ,3 ,31 ,7 ,0 ,0 ,4 ,387 ,342 ,45 ,14 ,0 ,170 ,6 ,108 ,0 ,37 ,2 ,2 ,5 ,11 ,15 ,0 
22 ,60 ,139 ,7 ,12 ,0 ,2 ,28 ,16 ,0 ,15 ,44 ,31 ,1 ,0 ,4 ,0 ,0 ,7 ,28 ,16 ,0 ,15 ,44 ,31 ,1 ,0 ,4 ,0 ,0 ,7 ,121 ,101 ,20 ,11 ,0 ,100 ,4 ,73 ,0 ,19 ,5 ,1 ,6 ,11 ,14 ,0 
22 ,16 ,125 ,9 ,12 ,0 ,2 ,30 ,19 ,0 ,45 ,13 ,9 ,0 ,4 ,3 ,2 ,0 ,8 ,30 ,19 ,0 ,45 ,13 ,9 ,0 ,4 ,3 ,2 ,0 ,4 ,108 ,88 ,20 ,13 ,0 ,58 ,1 ,65 ,0 ,13 ,45 ,1 ,4 ,7 ,25 ,0 
150 ,66 ,373 ,9 ,13 ,0 ,2 ,36 ,153 ,0 ,38 ,92 ,24 ,3 ,2 ,25 ,0 ,0 ,7 ,36 ,153 ,0 ,38 ,92 ,24 ,3 ,2 ,25 ,0 ,0 ,5 ,363 ,334 ,29 ,5 ,0 ,188 ,4 ,107 ,0 ,16 ,22 ,2 ,4 ,7 ,37 ,0 
60 ,112 ,321 ,6 ,13 ,0 ,2 ,31 ,133 ,0 ,27 ,84 ,19 ,13 ,2 ,11 ,1 ,0 ,8 ,31 ,133 ,0 ,27 ,84 ,19 ,13 ,2 ,11 ,1 ,0 ,10 ,287 ,271 ,16 ,24 ,0 ,137 ,0 ,91 ,0 ,20 ,11 ,0 ,5 ,8 ,24 ,0 
552 ,501 ,1118 ,15 ,15 ,0 ,4 ,22 ,38 ,0 ,22 ,49 ,920 ,2 ,51 ,8 ,2 ,0 ,8 ,22 ,38 ,0 ,22 ,49 ,920 ,2 ,51 ,8 ,2 ,0 ,2 ,1102 ,1082 ,20 ,10 ,4 ,401 ,3 ,227 ,0 ,31 ,4 ,2 ,7 ,8 ,16 ,0 
52 ,63 ,174 ,6 ,15 ,0 ,2 ,26 ,42 ,0 ,8 ,49 ,29 ,17 ,2 ,0 ,1 ,0 ,8 ,26 ,42 ,0 ,8 ,49 ,29 ,17 ,2 ,0 ,1 ,0 ,8 ,153 ,137 ,16 ,13 ,0 ,127 ,6 ,84 ,0 ,10 ,4 ,2 ,5 ,7 ,8 ,0 
122 ,61 ,539 ,5 ,13 ,0 ,2 ,78 ,242 ,0 ,43 ,103 ,48 ,2 ,15 ,8 ,0 ,0 ,7 ,78 ,242 ,0 ,43 ,103 ,48 ,2 ,15 ,8 ,0 ,0 ,1 ,527 ,452 ,75 ,11 ,0 ,393 ,25 ,152 ,0 ,17 ,4 ,2 ,4 ,7 ,70 ,0 
143 ,52 ,370 ,7 ,13 ,0 ,2 ,64 ,77 ,0 ,56 ,66 ,58 ,4 ,31 ,13 ,0 ,0 ,7 ,64 ,77 ,0 ,56 ,66 ,58 ,4 ,31 ,13 ,0 ,0 ,6 ,360 ,302 ,58 ,3 ,1 ,202 ,21 ,111 ,0 ,16 ,10 ,1 ,6 ,7 ,16 ,0 
68 ,105 ,409 ,6 ,12 ,0 ,2 ,100 ,160 ,0 ,48 ,55 ,32 ,6 ,2 ,6 ,0 ,0 ,7 ,100 ,160 ,0 ,48 ,55 ,32 ,6 ,2 ,6 ,0 ,0 ,7 ,380 ,287 ,93 ,22 ,0 ,253 ,10 ,151 ,0 ,17 ,9 ,1 ,5 ,8 ,10 ,0 
91 ,43 ,180 ,6 ,13 ,0 ,3 ,13 ,20 ,0 ,22 ,79 ,36 ,2 ,1 ,5 ,0 ,2 ,9 ,13 ,20 ,0 ,22 ,79 ,36 ,2 ,1 ,5 ,0 ,2 ,3 ,152 ,143 ,9 ,25 ,0 ,112 ,4 ,96 ,0 ,15 ,7 ,1 ,5 ,8 ,42 ,0 
32 ,21 ,100 ,9 ,12 ,0 ,2 ,18 ,17 ,0 ,13 ,45 ,4 ,2 ,0 ,0 ,1 ,0 ,8 ,18 ,17 ,0 ,13 ,45 ,4 ,2 ,0 ,0 ,1 ,0 ,2 ,88 ,72 ,16 ,10 ,0 ,58 ,1 ,83 ,0 ,10 ,19 ,1 ,6 ,8 ,14 ,0 
54 ,45 ,218 ,12 ,16 ,0 ,3 ,10 ,41 ,0 ,28 ,125 ,5 ,4 ,1 ,0 ,2 ,0 ,14 ,10 ,41 ,0 ,28 ,125 ,5 ,4 ,1 ,0 ,2 ,0 ,0 ,195 ,186 ,9 ,23 ,0 ,166 ,7 ,103 ,0 ,16 ,11 ,2 ,9 ,9 ,11 ,0 
26 ,43 ,144 ,6 ,13 ,0 ,2 ,36 ,27 ,3 ,30 ,34 ,5 ,7 ,1 ,0 ,0 ,0 ,14 ,36 ,27 ,3 ,30 ,34 ,5 ,7 ,1 ,0 ,0 ,0 ,2 ,117 ,86 ,31 ,25 ,0 ,78 ,2 ,114 ,0 ,11 ,8 ,2 ,5 ,11 ,18 ,0 
46 ,123 ,318 ,7 ,12 ,0 ,2 ,65 ,80 ,0 ,51 ,80 ,30 ,4 ,2 ,3 ,0 ,2 ,9 ,65 ,80 ,0 ,51 ,80 ,30 ,4 ,2 ,3 ,0 ,2 ,28 ,265 ,230 ,35 ,24 ,1 ,162 ,13 ,121 ,1 ,28 ,10 ,2 ,6 ,8 ,14 ,0 
87 ,47 ,344 ,8 ,14 ,0 ,2 ,33 ,77 ,1 ,117 ,83 ,22 ,2 ,1 ,4 ,2 ,0 ,10 ,33 ,77 ,1 ,117 ,83 ,22 ,2 ,1 ,4 ,2 ,0 ,7 ,320 ,295 ,25 ,15 ,2 ,258 ,34 ,164 ,4 ,12 ,32 ,2 ,7 ,7 ,17 ,0 
133 ,39 ,274 ,7 ,19 ,0 ,2 ,30 ,24 ,1 ,153 ,53 ,7 ,1 ,2 ,1 ,0 ,0 ,17 ,30 ,24 ,1 ,153 ,53 ,7 ,1 ,2 ,1 ,0 ,0 ,8 ,252 ,230 ,22 ,14 ,0 ,204 ,5 ,118 ,0 ,24 ,27 ,1 ,4 ,15 ,23 ,0 
20 ,12 ,113 ,12 ,12 ,0 ,1 ,45 ,26 ,0 ,19 ,21 ,1 ,0 ,0 ,1 ,0 ,0 ,7 ,45 ,26 ,0 ,19 ,21 ,1 ,0 ,0 ,1 ,0 ,0 ,9 ,94 ,58 ,36 ,10 ,0 ,61 ,1 ,72 ,0 ,9 ,13 ,1 ,5 ,8 ,32 ,0 
101 ,75 ,456 ,6 ,12 ,0 ,2 ,66 ,66 ,1 ,206 ,61 ,56 ,0 ,0 ,0 ,0 ,0 ,10 ,66 ,66 ,1 ,206 ,61 ,56 ,0 ,0 ,0 ,0 ,0 ,10 ,413 ,372 ,41 ,33 ,0 ,202 ,1 ,91 ,0 ,22 ,102 ,1 ,5 ,7 ,19 ,0 
80 ,154 ,520 ,6 ,14 ,0 ,2 ,69 ,111 ,0 ,159 ,172 ,8 ,1 ,0 ,0 ,0 ,0 ,5 ,69 ,111 ,0 ,159 ,172 ,8 ,1 ,0 ,0 ,0 ,0 ,3 ,503 ,441 ,62 ,14 ,0 ,429 ,4 ,127 ,0 ,15 ,79 ,1 ,5 ,7 ,25 ,0 
50 ,79 ,301 ,6 ,14 ,1 ,2 ,54 ,63 ,0 ,78 ,53 ,49 ,1 ,0 ,0 ,1 ,2 ,9 ,54 ,63 ,0 ,78 ,53 ,49 ,1 ,0 ,0 ,1 ,2 ,8 ,265 ,222 ,43 ,27 ,0 ,163 ,4 ,127 ,1 ,13 ,9 ,2 ,5 ,7 ,18 ,0 
47 ,63 ,215 ,6 ,14 ,0 ,2 ,31 ,69 ,0 ,56 ,54 ,2 ,1 ,0 ,0 ,0 ,2 ,9 ,31 ,69 ,0 ,56 ,54 ,2 ,1 ,0 ,0 ,0 ,2 ,1 ,201 ,173 ,28 ,13 ,0 ,152 ,4 ,94 ,0 ,8 ,15 ,1 ,5 ,9 ,7 ,0 
18 ,27 ,87 ,8 ,26 ,0 ,2 ,18 ,23 ,1 ,18 ,17 ,6 ,0 ,0 ,1 ,0 ,0 ,18 ,18 ,23 ,1 ,18 ,17 ,6 ,0 ,0 ,1 ,0 ,0 ,3 ,79 ,64 ,15 ,5 ,0 ,45 ,0 ,63 ,0 ,12 ,6 ,0 ,7 ,8 ,7 ,0 
22 ,14 ,239 ,12 ,26 ,0 ,2 ,73 ,26 ,0 ,76 ,57 ,0 ,0 ,1 ,5 ,1 ,0 ,8 ,73 ,26 ,0 ,76 ,57 ,0 ,0 ,1 ,5 ,1 ,0 ,3 ,224 ,154 ,70 ,12 ,0 ,114 ,6 ,86 ,0 ,8 ,109 ,1 ,5 ,8 ,16 ,0 
23 ,44 ,270 ,6 ,11 ,0 ,2 ,31 ,110 ,0 ,55 ,73 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,31 ,110 ,0 ,55 ,73 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,241 ,225 ,16 ,27 ,0 ,168 ,0 ,94 ,0 ,12 ,54 ,0 ,5 ,7 ,17 ,0 
40 ,29 ,226 ,7 ,16 ,0 ,1 ,123 ,33 ,0 ,12 ,38 ,19 ,1 ,0 ,0 ,0 ,0 ,5 ,123 ,33 ,0 ,12 ,38 ,19 ,1 ,0 ,0 ,0 ,0 ,1 ,216 ,95 ,121 ,9 ,0 ,190 ,13 ,79 ,0 ,28 ,2 ,2 ,6 ,7 ,7 ,0 
78 ,16 ,248 ,5 ,16 ,0 ,2 ,23 ,128 ,0 ,18 ,69 ,4 ,2 ,0 ,1 ,1 ,0 ,13 ,23 ,128 ,0 ,18 ,69 ,4 ,2 ,0 ,1 ,1 ,0 ,6 ,230 ,213 ,17 ,12 ,0 ,121 ,5 ,83 ,0 ,19 ,54 ,1 ,4 ,7 ,71 ,0 
27 ,86 ,319 ,6 ,14 ,0 ,2 ,95 ,111 ,0 ,15 ,79 ,3 ,7 ,3 ,4 ,0 ,0 ,13 ,95 ,111 ,0 ,15 ,79 ,3 ,7 ,3 ,4 ,0 ,0 ,41 ,259 ,206 ,53 ,19 ,0 ,161 ,0 ,84 ,0 ,31 ,54 ,0 ,5 ,7 ,17 ,0 
35 ,40 ,251 ,13 ,13 ,0 ,2 ,53 ,128 ,0 ,19 ,16 ,20 ,1 ,12 ,1 ,1 ,0 ,8 ,53 ,128 ,0 ,19 ,16 ,20 ,1 ,12 ,1 ,1 ,0 ,18 ,218 ,183 ,35 ,15 ,0 ,209 ,1 ,95 ,0 ,3 ,6 ,1 ,5 ,7 ,11 ,0 
